c','gamma','dist_plus_actual','dist_minus_act','pred_plus_train','pred_minus_train','pred_plus_test','pred_minus_test','pred_tain_accuracy_tot','pred_train_acc_plus','pred_train_acc_minus','pre_test_acc_tot','pred_test_acc_plus','pred_test_acc_minus','ret_pt_tot_train','ret_pt_tot_plus','ret_pt_train_minus','ret_pt_cor_train','ret_pt_inc_train','rt_pt_tot_test','rt_pt_plus_test','rt_pt_minus_test','rt_pt_cor_test','ret_pt_inc_test'
1,0.1,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0909090909,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0833333333,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0769230769,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0714285714,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0666666667,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0625,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0588235294,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0555555556,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0526315789,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.05,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0476190476,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0454545455,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
1,0.0434782609,56.2562562563,43.7437437437,100,0,100,0,56.2562562563,56.2562562563,nan,55.7213930348,55.7213930348,nan,0.1063248152,0.1063248152,0,0.9540034771,-0.9788583465,0.0972696377,0.0972696377,0,1.3105918984,-1.429607814
