c','gamma','dist_plus_actual','dist_minus_act','pred_plus_train','pred_minus_train','pred_plus_test','pred_minus_test','pred_tain_accuracy_tot','pred_train_acc_plus','pred_train_acc_minus','pre_test_acc_tot','pred_test_acc_plus','pred_test_acc_minus','ret_pt_tot_train','ret_pt_tot_plus','ret_pt_train_minus','ret_pt_cor_train','ret_pt_inc_train','rt_pt_tot_test','rt_pt_plus_test','rt_pt_minus_test','rt_pt_cor_test','ret_pt_inc_test'
1,0.0416666667,53.953953954,46.046046046,60.3603603604,39.6396396396,63.184079602,36.815920398,55.7557557558,58.0431177446,52.2727272727,53.2338308458,56.6929133858,47.2972972973,0.1548199455,0.1556440199,0.1535714109,1.1193322354,-1.0551650667,0.1332327391,0.1910067787,0.0340799956,0.886649066,-0.7243794627
1,0.04,53.953953954,46.046046046,60.960960961,39.039039039,64.1791044776,35.8208955224,55.955955956,58.1280788177,52.5641025641,54.2288557214,57.3643410853,48.6111111111,0.1544121972,0.1537754777,0.1554013865,1.1149623919,-1.0604012843,0.1405820524,0.193771061,0.0452850786,0.8771564774,-0.7320985164
1,0.0384615385,53.953953954,46.046046046,61.6616616617,38.3383383383,64.1791044776,35.8208955224,56.4564564565,58.4415584416,53.2637075718,54.2288557214,57.3643410853,48.6111111111,0.1667085906,0.1620188487,0.1742121776,1.1159899326,-1.0584508531,0.1405820524,0.193771061,0.0452850786,0.8771564774,-0.7320985164
1,0.037037037,53.953953954,46.046046046,62.6626626627,37.3373373373,65.1741293532,34.8258706468,56.8568568569,58.6261980831,53.8873994638,54.2288557214,57.2519083969,48.5714285714,0.176549289,0.167298531,0.1919918878,1.1168020978,-1.0568539335,0.1539168308,0.2010428405,0.0657238699,0.8894513878,-0.7175317204
1,0.0357142857,53.953953954,46.046046046,63.1631631632,36.8368368368,66.6666666667,33.3333333333,57.1571571572,58.795562599,54.347826087,54.7263681592,57.4626865672,49.2537313433,0.1755698209,0.1651959693,0.1932614437,1.1100759505,-1.0653673884,0.148477939,0.1924627125,0.0605083919,0.8763962967,-0.7314233726
1,0.0344827586,53.953953954,46.046046046,63.963963964,36.036036036,67.6616915423,32.3383084577,57.1571571572,58.6854460094,54.4444444444,54.7263681592,57.3529411765,49.2307692308,0.1658785557,0.1555370553,0.1841333036,1.1015812426,-1.0766475704,0.1393411563,0.1828805648,0.0482433169,0.8680485998,-0.7415139952
1,0.0333333333,53.953953954,46.046046046,65.0650650651,34.9349349349,68.6567164179,31.3432835821,57.0570570571,58.4615384615,54.441260745,54.7263681592,57.2463768116,49.2063492063,0.1487756411,0.1397356455,0.1655163736,1.088496282,-1.0940103574,0.1350753068,0.1771234706,0.0429698052,0.8641511646,-0.7462251807
1,0.0322580645,53.953953954,46.046046046,65.965965966,34.034034034,68.6567164179,31.3432835821,56.956956957,58.2701062215,54.4117647059,54.7263681592,57.2463768116,49.2063492063,0.1506185162,0.1392269023,0.1725690238,1.0920302983,-1.0893428357,0.1350753068,0.1771234706,0.0429698052,0.8641511646,-0.7462251807
1,0.03125,53.953953954,46.046046046,66.8668668669,33.1331331331,69.6517412935,30.3482587065,57.0570570571,58.2335329341,54.6827794562,54.7263681592,57.1428571429,49.1803278689,0.1619540556,0.1458442606,0.1942704012,1.1000678547,-1.0787068853,0.1413153381,0.1790725863,0.0546593585,0.8698522841,-0.7393337176
1,0.0303030303,53.953953954,46.046046046,68.3683683684,31.6316316316,73.1343283582,26.8656716418,57.1571571572,58.1259150805,55.0632911392,55.223880597,57.1428571429,50,0.1584936973,0.1399006677,0.1986124109,1.0951081749,-1.0852432021,0.1372991808,0.1677995801,0.0542703159,0.8583795265,-0.7520332456
1,0.0294117647,53.953953954,46.046046046,69.2692692693,30.7307307307,73.631840796,26.368159204,57.4574574575,58.2369942197,55.7003257329,55.7213930348,57.4324324324,50.9433962264,0.1665899925,0.1439311002,0.2175725,1.0964441875,-1.0833779418,0.1475237671,0.173608846,0.0746824149,0.859890164,-0.7489373166
1,0.0285714286,53.953953954,46.046046046,70.7707707708,29.2292292292,74.1293532338,25.8706467662,58.1581581582,58.5572842999,57.1917808219,55.223880597,57.0469798658,50,0.1680763463,0.1419324471,0.2312500003,1.0845144298,-1.0996630025,0.1454197549,0.1710245367,0.0720522068,0.8657319382,-0.7429652712
1,0.0277777778,53.953953954,46.046046046,72.2722722723,27.7277277277,75.1243781095,24.8756218905,57.8578578579,58.1717451524,57.0397111913,55.223880597,56.9536423841,50,0.1676902167,0.1387204906,0.2430323461,1.0898090412,-1.0923208485,0.1439429836,0.1677764269,0.0719659849,0.8643948615,-0.7446143324
1,0.027027027,53.953953954,46.046046046,73.5735735736,26.4264264264,79.1044776119,20.8955223881,58.1581581582,58.231292517,57.9545454545,54.2288557214,55.9748427673,47.619047619,0.1768031594,0.1424673132,0.2721661135,1.0920321062,-1.0892635502,0.123298471,0.1462859556,0.0362744221,0.8612206982,-0.7509789504
1,0.0263157895,53.953953954,46.046046046,76.3763763764,23.6236236236,81.592039801,18.407960199,58.1581581582,57.9292267366,58.8983050847,54.7263681592,56.0975609756,48.6486486486,0.1742479899,0.1355720944,0.298924716,1.0898309661,-1.0923084606,0.1115511366,0.1346271941,0.0092680708,0.8426586273,-0.7722051709
1,0.0256410256,53.953953954,46.046046046,79.2792792793,20.7207207207,82.5870646766,17.4129353234,57.0570570571,56.9444444444,57.4879227053,53.7313432836,55.421686747,45.7142857143,0.1416548241,0.1100431283,0.2621744147,1.082243705,-1.1022794267,0.1055984586,0.1294012994,-0.0072950149,0.8527241191,-0.7620313407
1,0.025,53.953953954,46.046046046,83.2832832833,16.7167167167,87.0646766169,12.9353233831,55.4554554555,55.6490384615,54.4910179641,52.2388059701,54.2857142857,38.4615384615,0.1314452331,0.0986246103,0.2941808211,1.1042761941,-1.074255779,0.0624089647,0.097943266,-0.1767642176,0.8357491498,-0.7834318627
1,0.0243902439,53.953953954,46.046046046,89.2892892893,10.7107107107,90.0497512438,9.9502487562,54.6546546547,54.8206278027,53.2710280374,52.2388059701,54.1436464088,35,0.0926055416,0.0702296022,0.2776214105,1.0848530145,-1.098091426,0.07044271,0.0991572539,-0.1894239127,0.8434385917,-0.7750215356
1,0.0238095238,53.953953954,46.046046046,96.3963963964,3.6036036036,97.5124378109,2.4875621891,54.954954955,54.6209761163,63.8888888889,55.7213930348,55.612244898,60,0.0706803401,0.0536181051,0.528043028,1.0589365804,-1.1296574384,0.1326134106,0.1234470325,0.4919354307,0.8465107816,-0.7657742923
1,0.023255814,53.953953954,46.046046046,99.7997997998,0.2002002002,100,0,53.953953954,53.961885657,50,55.223880597,55.223880597,nan,0.0329103321,0.0328704529,0.0528300062,1.0435107488,-1.1461234873,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0227272727,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0222222222,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0217391304,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0212765957,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0208333333,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0204081633,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.02,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0196078431,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0192307692,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0188679245,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0185185185,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0181818182,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0178571429,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0175438596,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0172413793,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0169491525,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0166666667,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0163934426,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0161290323,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0158730159,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.015625,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0153846154,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0151515152,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0149253731,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0147058824,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0144927536,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0142857143,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.014084507,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0138888889,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0136986301,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0135135135,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0133333333,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0131578947,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.012987013,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0128205128,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0126582278,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0125,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.012345679,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.012195122,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0120481928,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0119047619,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0117647059,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.011627907,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0114942529,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0113636364,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0112359551,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0111111111,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.010989011,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0108695652,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0107526882,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0106382979,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0105263158,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0104166667,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0103092784,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
1,0.0102040816,53.953953954,46.046046046,100,0,100,0,53.953953954,53.953953954,nan,55.223880597,55.223880597,nan,0.0326992232,0.0326992232,0,1.0433147191,-1.1463521886,0.108139011,0.108139011,0,0.8319777512,-0.7845954352
