1.500000000000000000e+02,6.666666666666666963e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.785785785785785151e+01,4.214214214214214138e+01,5.820895522388060073e+01,4.179104477611939927e+01,8.998998998998999355e+01,8.996539792387542889e+01,9.002375296912113356e+01,5.970149253731342753e+01,6.324786324786324343e+01,5.476190476190476630e+01,8.148983505871975064e-01,7.977027586273796045e-01,8.423778015466951707e-01,9.886692659097371383e-01,-7.507775964688833126e-01,3.111734640260223617e-01,3.508421514526449680e-01,2.559206493960838324e-01,1.402363559729915332e+00,-1.305404455535300823e+00
1.500000000000000000e+02,3.571428571428571175e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.815815815815815881e+01,4.184184184184184119e+01,5.422885572139303179e+01,4.577114427860696821e+01,8.128128128128128083e+01,8.227194492254733404e+01,7.990430622009569106e+01,5.970149253731342753e+01,6.422018348623853967e+01,5.434782608695651618e+01,6.663933478737146254e-01,6.656548031472070415e-01,6.690078773104074505e-01,1.004261075924446356e+00,-7.947048590690770631e-01,1.446632883306800399e-01,2.230665969043811869e-01,5.177241186836029768e-02,1.262911287585066544e+00,-1.512000414268410253e+00
5.000000000000000000e+02,2.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.605605605605605746e+01,4.394394394394394254e+01,5.771144278606965372e+01,4.228855721393035338e+01,9.959959959959959974e+01,9.982142857142856940e+01,9.931662870159453860e+01,5.621890547263681270e+01,6.034482758620689680e+01,5.058823529411764497e+01,9.608556381488700948e-01,9.537925301986476256e-01,9.742429997170284350e-01,9.667428595880545039e-01,-5.065343055679031314e-01,1.108542563667216513e-01,1.803142357775838756e-01,1.606181387660371440e-02,1.311075635379028048e+00,-1.430339105319534676e+00
5.000000000000000000e+02,1.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.665665665665665784e+01,4.334334334334334216e+01,5.820895522388060073e+01,4.179104477611939927e+01,9.779779779779779858e+01,9.770318021201413217e+01,9.792147806004618360e+01,6.069651741293532154e+01,6.410256410256410220e+01,5.595238095238095610e+01,9.359086137854204512e-01,9.216216099246223870e-01,9.589069080412685464e-01,9.717636826510559489e-01,-6.596419507353623590e-01,3.307322237467072990e-01,3.676426245460540088e-01,2.793213083476178138e-01,1.395485922291136882e+00,-1.313570956283930391e+00
5.000000000000000000e+02,6.666666666666666963e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.795795795795795868e+01,4.204204204204204132e+01,5.671641791044775971e+01,4.328358208955223319e+01,9.509509509509508973e+01,9.430051813471503408e+01,9.619047619047618980e+01,5.820895522388060073e+01,6.228070175438597289e+01,5.287356321839080664e+01,8.891171159591947371e-01,8.604813239297244287e-01,9.328274917139125488e-01,9.747242653921824873e-01,-7.741075015959983929e-01,1.980265729220729576e-01,2.603269224913380420e-01,1.163916321071738758e-01,1.341131321467033732e+00,-1.394155041122693728e+00
7.000000000000000000e+02,2.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.625625625625625048e+01,4.374374374374374952e+01,5.820895522388060073e+01,4.179104477611939927e+01,9.979979979979979987e+01,9.982206405693949591e+01,9.977116704805492020e+01,5.572139303482587280e+01,5.982905982905982967e+01,5.000000000000000000e+01,9.632556711403326144e-01,9.525356466609781192e-01,9.814505569519507144e-01,9.660098573788961085e-01,-4.124603550223281956e-01,1.094371547646283555e-01,1.775558345229859003e-01,1.455756510120163709e-02,1.321510072203747832e+00,-1.415868089653139705e+00
7.000000000000000000e+02,1.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.655655655655655778e+01,4.344344344344344222e+01,5.870646766169154063e+01,4.129353233830845937e+01,9.829829829829830601e+01,9.823008849557521671e+01,9.838709677419355160e+01,6.019900497512438164e+01,6.355932203389830448e+01,5.542168674698795172e+01,9.442432394415510855e-01,9.306359493066013178e-01,9.663091505132779258e-01,9.710651681466234697e-01,-6.082731044285005773e-01,3.427352603412747722e-01,3.747499343190028309e-01,2.972204226379989156e-01,1.416988328076633996e+00,-1.282072504608456232e+00
7.000000000000000000e+02,6.666666666666666963e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.735735735735735119e+01,4.264264264264264170e+01,5.671641791044775971e+01,4.328358208955223319e+01,9.649649649649649064e+01,9.598603839441535968e+01,9.718309859154929597e+01,5.820895522388060073e+01,6.228070175438597289e+01,5.287356321839080664e+01,9.128611899985610290e-01,8.902314059546476699e-01,9.475855764707654671e-01,9.729000100518223615e-01,-7.442102434714613635e-01,2.383112204382684118e-01,2.958410196437736284e-01,1.629273456172616874e-01,1.375734800743765529e+00,-1.345957337844388535e+00
7.000000000000000000e+02,1.333333333333333259e+00,5.616666666666666430e+01,4.383333333333333570e+01,6.076076076076076049e+01,3.923923923923923951e+01,6.218905472636815546e+01,3.781094527363183744e+01,7.507507507507507682e+01,7.578253706754530583e+01,7.397959183673469852e+01,5.970149253731342753e+01,6.239999999999999858e+01,5.526315789473684958e+01,5.064935319041929951e-01,5.052975003884374594e-01,5.096296251916415665e-01,9.806050557041673388e-01,-9.177374855909284923e-01,2.605574148372052923e-01,2.876929502118668602e-01,2.159266000762489757e-01,1.359972618534281086e+00,-1.368205849899203352e+00
7.000000000000000000e+02,1.000000000000000000e+00,5.616666666666666430e+01,4.383333333333333570e+01,6.256256256256256165e+01,3.743743743743743835e+01,6.218905472636815546e+01,3.781094527363183744e+01,7.227227227227227502e+01,7.279999999999999716e+01,7.139037433155080237e+01,5.970149253731342753e+01,6.239999999999999858e+01,5.526315789473684958e+01,4.527375367793109451e-01,4.476971314812456249e-01,4.623455123741651573e-01,9.813686324672563632e-01,-9.220836221501269581e-01,2.854206833689790779e-01,3.076830181114128537e-01,2.488050012268181455e-01,1.380795605929641567e+00,-1.337356979683854696e+00
1.000000000000000000e+03,2.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.625625625625625048e+01,4.374374374374374952e+01,5.920398009950248763e+01,4.079601990049751237e+01,9.979979979979979987e+01,9.982206405693949591e+01,9.977116704805492020e+01,5.572139303482587280e+01,5.966386554621848859e+01,5.000000000000000000e+01,9.632556711403326144e-01,9.525356466609781192e-01,9.814505569519507144e-01,9.660098573788961085e-01,-4.124603550223281956e-01,7.569228435046103376e-02,1.460728837190381213e-01,-2.644541473320585062e-02,1.291230076876749511e+00,-1.453973252311834274e+00
1.000000000000000000e+03,1.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.615615615615615752e+01,4.384384384384384248e+01,5.721393034825869961e+01,4.278606965174129328e+01,9.869869869869869206e+01,9.893048128342245207e+01,9.840182648401825816e+01,5.970149253731342753e+01,6.347826086956521863e+01,5.465116279069766847e+01,9.492865870034785658e-01,9.417709568858725344e-01,9.632474127340352466e-01,9.696885839180386935e-01,-6.012651785030542761e-01,3.330321013502090532e-01,3.760463023568715868e-01,2.755131116319978202e-01,1.420670168488921803e+00,-1.278283553670106043e+00
1.000000000000000000e+03,6.666666666666666963e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.755755755755755843e+01,4.244244244244244157e+01,5.572139303482587280e+01,4.427860696517412720e+01,9.669669669669669076e+01,9.600000000000000000e+01,9.764150943396225557e+01,5.820895522388060073e+01,6.250000000000000000e+01,5.280898876404494047e+01,9.143903240183313130e-01,8.884659603285360863e-01,9.538603470600025558e-01,9.716805178584250191e-01,-7.661220286244267985e-01,2.261762339019338375e-01,2.902349115400763568e-01,1.455630665370801491e-01,1.365311158462555241e+00,-1.360475982450360277e+00
1.000000000000000000e+03,1.333333333333333259e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.985985985985986702e+01,4.014014014014014009e+01,5.970149253731342753e+01,4.029850746268656536e+01,7.637637637637637056e+01,7.725752508361203752e+01,7.506234413965087526e+01,6.019900497512438164e+01,6.333333333333332860e+01,5.555555555555555713e+01,5.415178105946643061e-01,5.422161107363923094e-01,5.431772922316611130e-01,9.855739193704711187e-01,-8.979013555641999211e-01,2.769112575564344203e-01,3.133764997480489312e-01,2.228886765318204011e-01,1.362316325763605507e+00,-1.364763908106912060e+00
1.000000000000000000e+03,1.000000000000000000e+00,5.616666666666666430e+01,4.383333333333333570e+01,6.186186186186186831e+01,3.813813813813813880e+01,6.119402985074626855e+01,3.880597014925373145e+01,7.357357357357356875e+01,7.411003236245954895e+01,7.270341207349081003e+01,5.870646766169154063e+01,6.178861788617886219e+01,5.384615384615384670e+01,4.734166042103133409e-01,4.695155023058174004e-01,4.809671214385565219e-01,9.780970034280476177e-01,-9.282617875793159889e-01,2.341284810362579405e-01,2.707765116218547319e-01,1.763373558820474640e-01,1.360513613365411212e+00,-1.367238333600369948e+00
2.500000000000000000e+03,2.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.625625625625625048e+01,4.374374374374374952e+01,5.721393034825869961e+01,4.278606965174129328e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.671641791044775971e+01,6.086956521739131176e+01,5.116279069767442422e+01,9.649038643671947746e-01,9.540034771058975016e-01,9.833382473639521448e-01,9.649038643671947746e-01,0.000000000000000000e+00,8.251448592684319794e-02,1.571156906173213352e-01,-1.724293894995893375e-02,1.274591226917739961e+00,-1.479517105716400494e+00
2.500000000000000000e+03,1.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.595595595595595739e+01,4.404404404404404261e+01,5.472636815920397169e+01,4.527363184079602121e+01,9.949949949949950678e+01,9.982110912343470943e+01,9.909090909090909349e+01,5.920398009950248763e+01,6.363636363636363313e+01,5.384615384615384670e+01,9.592016651053124621e-01,9.540178951752095182e-01,9.701474167442613039e-01,9.668823468885441308e-01,-5.707901461144267996e-01,1.930083076055798263e-01,2.652084863609543985e-01,1.057333662529291590e-01,1.314353184431389820e+00,-1.434309257544071237e+00
2.500000000000000000e+03,6.666666666666666963e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.645645645645645772e+01,4.354354354354354228e+01,5.671641791044775971e+01,4.328358208955223319e+01,9.819819819819819884e+01,9.822695035460992585e+01,9.816091954022988375e+01,5.920398009950248763e+01,6.315789473684210265e+01,5.402298850574712930e+01,9.417780222395172318e-01,9.300983513273259895e-01,9.612513335934361747e-01,9.707978476568253079e-01,-6.430268880501388562e-01,2.816010091648435409e-01,3.340043860211491245e-01,2.129345153531329859e-01,1.389173071042364649e+00,-1.325729178193998159e+00
2.500000000000000000e+03,3.571428571428571175e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.865865865865865914e+01,4.134134134134134086e+01,5.572139303482587280e+01,4.427860696517412720e+01,9.359359359359359587e+01,9.249146757679180553e+01,9.515738498789346522e+01,5.522388059701492580e+01,5.982142857142856940e+01,4.943820224719100764e+01,8.590678330967290721e-01,8.245375776154372227e-01,9.122224708164147211e-01,9.742773047819567322e-01,-8.276708382948104736e-01,1.190565634276342655e-01,1.941141358019773389e-01,2.460209032733758766e-02,1.342125032950016950e+00,-1.389394548983303723e+00
2.500000000000000000e+03,1.333333333333333259e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.955955955955955972e+01,4.044044044044044028e+01,5.323383084577114488e+01,4.676616915422885512e+01,7.947947947947947966e+01,8.000000000000000000e+01,7.871287128712872061e+01,6.368159203980099647e+01,6.822429906542055278e+01,5.851063829787234027e+01,6.063661442780750033e-01,5.994988659309405943e-01,6.194818940431761067e-01,9.879656272951725660e-01,-8.753567263639225882e-01,2.713711477505019176e-01,3.462467190118657667e-01,1.861404442934172510e-01,1.283464799858593963e+00,-1.503258817589714580e+00
2.500000000000000000e+03,1.000000000000000000e+00,5.616666666666666430e+01,4.383333333333333570e+01,6.066066066066066043e+01,3.933933933933933957e+01,5.422885572139303179e+01,4.577114427860696821e+01,7.557557557557557004e+01,7.623762376237624494e+01,7.455470737913485380e+01,5.970149253731342753e+01,6.422018348623853967e+01,5.434782608695651618e+01,5.228622869073349388e-01,5.196504036548749150e-01,5.304758386243962898e-01,9.836551634252340692e-01,-9.067287275354897202e-01,2.198325580801943069e-01,2.923740428660893120e-01,1.338866684969056142e-01,1.325865551000284581e+00,-1.418734838838457746e+00
1.000000000000000000e+04,2.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.625625625625625048e+01,4.374374374374374952e+01,5.920398009950248763e+01,4.079601990049751237e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.671641791044775971e+01,6.050420168067226712e+01,5.121951219512195053e+01,9.649038643671947746e-01,9.540034771058975016e-01,9.833382473639521448e-01,9.649038643671947746e-01,0.000000000000000000e+00,1.098516940675157705e-01,1.749217969674751738e-01,1.542069107855028459e-02,1.298691134094385413e+00,-1.447937917002175334e+00
1.000000000000000000e+04,1.000000000000000000e+01,5.616666666666666430e+01,4.383333333333333570e+01,5.615615615615615752e+01,4.384384384384384248e+01,5.920398009950248763e+01,4.079601990049751237e+01,9.989989989989990704e+01,1.000000000000000000e+02,9.977168949771689199e+01,5.970149253731342753e+01,6.302521008403360980e+01,5.487804878048780921e+01,9.636008982674171275e-01,9.545415679154644062e-01,9.796042912445395157e-01,9.652166336986232054e-01,-6.521345329388248402e-01,2.501680636256762846e-01,2.934242771405434214e-01,1.873938025492226933e-01,1.351271536894625980e+00,-1.381096341217211476e+00
1.000000000000000000e+04,6.666666666666666963e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.595595595595595739e+01,4.404404404404404261e+01,5.522388059701492580e+01,4.477611940298507420e+01,9.949949949949950678e+01,9.982110912343470943e+01,9.909090909090909349e+01,6.069651741293532154e+01,6.486486486486487024e+01,5.555555555555555713e+01,9.592016651053124621e-01,9.540178951752095182e-01,9.701474167442613039e-01,9.668823468885441308e-01,-5.707901461144267996e-01,2.655843761760303123e-01,3.285299855048221529e-01,1.879514580038537941e-01,1.341819047857915281e+00,-1.396448914269412311e+00
1.000000000000000000e+04,3.571428571428571175e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.695695695695695804e+01,4.304304304304304196e+01,5.522388059701492580e+01,4.477611940298507420e+01,9.689689689689690510e+01,9.666080843585237403e+01,9.720930232558139039e+01,5.572139303482587280e+01,6.036036036036036734e+01,5.000000000000000000e+01,9.190456144282115325e-01,9.019295255519388377e-01,9.459692093106653044e-01,9.720790867392791190e-01,-7.403888417568095237e-01,1.684349689237480130e-01,2.405703870466747163e-01,7.946795323880523343e-02,1.374450075087600975e+00,-1.349246962428515717e+00
1.000000000000000000e+04,1.333333333333333259e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.855855855855855907e+01,4.144144144144144093e+01,5.273631840796020498e+01,4.726368159203980213e+01,8.488488488488488315e+01,8.512820512820512420e+01,8.454106280193236955e+01,5.721393034825869961e+01,6.226415094339622414e+01,5.157894736842105488e+01,7.360365701958103690e-01,7.206869630781819192e-01,7.612819646504103144e-01,1.001553749998569165e+00,-7.585965611442212486e-01,5.391058433955864260e-02,1.433359652025458786e-01,-4.586931430756385764e-02,1.238510502253045598e+00,-1.530147445428476027e+00
1.000000000000000000e+04,1.000000000000000000e+00,5.616666666666666430e+01,4.383333333333333570e+01,5.855855855855855907e+01,4.144144144144144093e+01,5.174129353233830386e+01,4.825870646766169614e+01,8.088088088088088057e+01,8.170940170940170333e+01,7.971014492753623415e+01,6.019900497512438164e+01,6.538461538461538680e+01,5.463917525773195649e+01,6.430088702400050815e-01,6.410965975604371314e-01,6.488173177231622013e-01,9.935312637912389055e-01,-8.434997097416659928e-01,1.751779005063377748e-01,2.632786306368380957e-01,8.071938572724488004e-02,1.277818785403814550e+00,-1.492566437901095222e+00
