c','gamma','dist_plus_actual','dist_minus_act','pred_plus_train','pred_minus_train','pred_plus_test','pred_minus_test','pred_tain_accuracy_tot','pred_train_acc_plus','pred_train_acc_minus','pre_test_acc_tot','pred_test_acc_plus','pred_test_acc_minus','ret_pt_tot_train','ret_pt_tot_plus','ret_pt_train_minus','ret_pt_cor_train','ret_pt_inc_train','rt_pt_tot_test','rt_pt_plus_test','rt_pt_minus_test','rt_pt_cor_test','ret_pt_inc_test'
1,0.0178571429,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0175438596,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0172413793,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0169491525,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0166666667,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0163934426,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0161290323,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0158730159,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.015625,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0153846154,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0151515152,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0149253731,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0147058824,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0144927536,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0142857143,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.014084507,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0138888889,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0136986301,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0135135135,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0133333333,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0131578947,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.012987013,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0128205128,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0126582278,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0125,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.012345679,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.012195122,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0120481928,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0119047619,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0117647059,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.011627907,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0114942529,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0113636364,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0112359551,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0111111111,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.010989011,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0108695652,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0107526882,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0106382979,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0105263158,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0104166667,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0103092784,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0102040816,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0101010101,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.01,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0099009901,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0098039216,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0097087379,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0096153846,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0095238095,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0094339623,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0093457944,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0092592593,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0091743119,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0090909091,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.009009009,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0089285714,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0088495575,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0087719298,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0086956522,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0086206897,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0085470085,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0084745763,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0084033613,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
1,0.0083333333,53.9,46.1,100,0,100,0,53.9,53.9,nan,60.5,60.5,nan,0.0614632567,0.0614632567,0,0.9767710685,-1.006395857,0.2279684663,0.2279684663,0,0.8881845618,-0.7706083783
