06-03-2006,17:30:00,3147.25,3194.00,3147.20,3190.40,0,0,0.00,0.00
07-03-2006,17:30:00,3190.45,3192.95,3166.75,3182.80,0,0,0.00,0.00
08-03-2006,17:30:00,3183.45,3187.50,3107.90,3116.70,0,0,0.00,0.00
09-03-2006,17:30:00,3116.75,3132.65,3069.85,3129.10,0,0,0.00,0.00
10-03-2006,17:30:00,3129.05,3189.35,3128.60,3183.90,0,0,0.00,0.00
13-03-2006,17:30:00,3184.10,3221.30,3174.05,3202.65,0,0,0.00,0.00
14-03-2006,17:30:00,3197.20,3223.45,3184.05,3195.35,0,0,0.00,0.00
16-03-2006,17:30:00,3197.30,3230.40,3196.95,3226.60,0,0,0.00,0.00
17-03-2006,17:30:00,3226.90,3258.30,3226.90,3234.05,0,0,0.00,0.00
20-03-2006,17:30:00,3234.20,3268.25,3234.20,3265.65,0,0,0.00,0.00
21-03-2006,17:30:00,3264.65,3292.15,3247.25,3262.30,0,0,0.00,0.00
22-03-2006,17:30:00,3263.35,3267.95,3221.95,3240.15,0,0,0.00,0.00
23-03-2006,17:30:00,3240.85,3265.60,3225.20,3247.15,0,0,0.00,0.00
24-03-2006,17:30:00,3247.15,3286.20,3242.60,3279.80,0,0,0.00,0.00
27-03-2006,17:30:00,3283.40,3327.05,3280.80,3321.65,0,0,0.00,0.00
28-03-2006,17:30:00,3321.45,3344.50,3311.85,3325.00,0,0,0.00,0.00
29-03-2006,17:30:00,3324.85,3359.80,3324.80,3354.20,0,0,0.00,0.00
30-03-2006,17:30:00,3354.25,3433.85,3354.25,3418.95,0,0,0.00,0.00
31-03-2006,17:30:00,3420.55,3425.45,3381.90,3402.55,0,0,0.00,0.00
03-04-2006,17:30:00,3403.15,3478.25,3402.45,3473.30,0,0,0.00,0.00
04-04-2006,17:30:00,3473.10,3508.25,3463.85,3483.15,0,0,0.00,0.00
05-04-2006,17:30:00,3483.15,3513.95,3483.15,3510.90,0,0,0.00,0.00
07-04-2006,17:30:00,3525.60,3555.50,3445.90,3454.80,0,0,0.00,0.00
10-04-2006,17:30:00,3455.00,3489.05,3430.40,3478.45,0,0,0.00,0.00
12-04-2006,17:30:00,3479.10,3484.65,3366.75,3380.00,0,0,0.00,0.00
13-04-2006,17:30:00,3380.40,3391.05,3290.35,3345.50,0,0,0.00,0.00
17-04-2006,17:30:00,3342.15,3433.65,3342.15,3425.15,0,0,0.00,0.00
18-04-2006,17:30:00,3429.00,3521.95,3429.00,3518.10,0,0,0.00,0.00
19-04-2006,17:30:00,3523.65,3570.50,3502.75,3535.85,0,0,0.00,0.00
20-04-2006,17:30:00,3539.80,3578.35,3527.25,3573.50,0,0,0.00,0.00
21-04-2006,17:30:00,3576.75,3592.75,3517.10,3573.05,0,0,0.00,0.00
24-04-2006,17:30:00,3572.80,3585.35,3536.30,3548.90,0,0,0.00,0.00
25-04-2006,17:30:00,3548.80,3552.65,3433.55,3462.65,0,0,0.00,0.00
26-04-2006,17:30:00,3462.65,3562.30,3454.10,3555.75,0,0,0.00,0.00
27-04-2006,17:30:00,3554.70,3598.95,3492.75,3508.10,0,0,0.00,0.00
28-04-2006,17:30:00,3507.45,3517.65,3342.85,3508.35,0,0,0.00,0.00
29-04-2006,17:30:00,3508.35,3565.75,3508.35,3557.60,0,0,0.00,0.00
02-05-2006,17:30:00,3557.55,3622.05,3556.90,3605.45,0,0,0.00,0.00
03-05-2006,17:30:00,3604.40,3640.80,3581.40,3634.25,0,0,0.00,0.00
04-05-2006,17:30:00,3630.65,3674.50,3621.55,3648.40,0,0,0.00,0.00
05-05-2006,17:30:00,3649.45,3676.55,3639.55,3663.95,0,0,0.00,0.00
08-05-2006,17:30:00,3668.65,3708.55,3668.65,3693.15,0,0,0.00,0.00
09-05-2006,17:30:00,3694.65,3725.40,3655.65,3720.55,0,0,0.00,0.00
10-05-2006,17:30:00,3720.75,3758.05,3717.25,3754.25,0,0,0.00,0.00
