,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-2005,Tuesday,106.36,106.71,104.06,104.55,11407082,-0.0168328005,-0.0196905767,0.0223938979,0.0059655537,0.0224938875,0.0237955347,0.0468609192,0.0644471594,0.0600223056,0.085106383,0.0206599713,-0.0046867527,0.000188076,,,,,,74.8687421718,68.6075936399,,,,,11984924,38083344.8444122,2.3,104.746,105.1006666667,,107.3526666667,,,,,,,,0.9981288068,1.0201791534,0.9947605787,1.0071248798,,-0.0170176758,-2,-1,0.000095648,1,1,-0.0025824964,-1,-1,0.0105212817,1,1,-0.0268770923,-1,-1,0.0055475849,1,1,0.0024868484,1,1,-0.0020086083,-1,-1,0.0174079388,1,1,0.0382592061,1,1,0.0547106648,2,1
21-12-2005,Wednesday,104.36,107.44,103.55,104.56,15856588,0.000095648,-0.0167387625,-0.019596812,0.0224916879,0.0060617723,0.022591687,0.0238934587,0.0469610494,0.0645489717,0.0601236946,0.0275439939,-0.0096595256,-0.0018173123,,,,,,66.9207792528,57.078313253,,,,,27841512,30460769.1220472,0.63,104.872,105.0386666667,102.1441666667,107.1566666667,,,,,,,,0.9970249447,1.0144069852,0.995442948,1.0035687174,,0.0019164431,1,1,-0.0026778883,-1,-1,0.0104246366,1,1,-0.0269701607,-2,-1,0.0054514155,1,1,0.0023909717,1,1,-0.0021040551,-1,-1,0.017310635,1,1,0.0381599082,1,1,0.0546097934,2,1,0.0671384851,2,1
22-12-2005,Thursday,105.42,105.94,103.74,104.28,7822760,-0.0026778883,-0.0025824964,-0.0193718262,-0.0222222222,0.0197535693,0.0033676513,0.0198533007,0.0211515864,0.0441574046,0.0616982285,0.0159186805,-0.0051783659,0.0082249426,,,,,,57.4742848947,46.7369477912,,,,8.2304099637,20018752,26478273.1220472,2.02,105.276,104.8413333333,102.4727564103,106.344,,,,,,,,0.9905391542,1.0057773363,0.9946458776,0.9987809975,,-0.0108138873,-1,-1,0.0131377062,1,1,-0.024357499,-2,-1,0.0081511316,1,1,0.0050824703,1,1,0.000575374,1,1,0.0200421941,1,1,0.0409474492,1,1,0.0574415036,2,1,0.0700038358,2,1,0.0540851554,2,1
23-12-2005,Friday,105.45,107.82,103.82,105.65,12707497,0.0131377062,0.0104246366,0.0105212817,-0.0064886214,-0.0093764651,0.0331507921,0.0165496007,0.0332518337,0.0345671759,0.0578752378,0.0205395173,-0.0173213441,0.0112197929,,,,,-18.4603299293,50.3105317445,47.1163341892,,,,7.1175098854,32726249,25398135.8770473,-1,105.076,104.966,102.9615631164,106.1153333333,,,,,,,,1.0054627127,1.0133417739,1.0065163958,1.0084448525,,0.0018966335,1,1,-0.037008992,-2,-1,-0.004921912,-1,-1,-0.0079507809,-1,-1,-0.0123994321,-1,-1,0.006814955,1,1,0.0274491245,1,1,0.0437292948,2,1,0.0561287269,2,1,0.0404164695,1,1,0.0328442972,1,1
26-12-2005,Monday,105.82,106.18,100.09,101.74,11381793,-0.037008992,-0.024357499,-0.0269701607,-0.0268770923,-0.043257476,-0.0460384435,-0.0050850773,-0.0210718753,-0.0049877751,-0.0037211124,0.0436406526,-0.0162178101,0.0016090866,62.1780388613,,,,-49.1751767478,44.0068316586,38.1672129955,,,,3.5837914885,21344456,20183816.9164561,-4.6,104.156,103.854,102.7736303292,104.5373333333,,,,,,75.6623055658,3.3585714286,0.9768040247,0.9761948168,0.9796445009,0.9753874043,69.3283976732,-0.0385560386,-2,-1,0.033320228,2,1,0.0301749558,2,1,0.0255553371,2,1,0.045508158,2,1,0.0669353253,2,1,0.0838411638,2,1,0.0967171221,2,1,0.0804010222,2,1,0.0725378416,2,1,0.056516611,2,1
27-12-2005,Tuesday,101.73,105.45,98.39,105.13,15354262,0.033320228,-0.004921912,0.0081511316,0.0054514155,0.0055475849,-0.011378597,-0.0142522269,0.0280657148,0.011546233,0.0281662592,0.0030438505,-0.0641111005,-9.82897582071054E-05,67.5339400269,,,,-26.3544536272,44.2055995571,47.3332514867,,,,5.266846901,36698718,34146191.143085,0.58,104.272,104.1786666667,103.1361487401,104.3753333333,,,,,,76.3598867415,3.6229591837,1.0082284794,1.005942072,1.009131748,1.0062930844,73.0766800981,0.0334218028,2,1,-0.0030438505,-1,-1,-0.0075145058,-1,-1,0.0117949206,1,1,0.0325311519,2,1,0.0488918482,2,1,0.0613526111,2,1,0.0455626367,2,1,0.0379530106,1,1,0.0224483972,1,1,0.0121754019,1,1
28-12-2005,Wednesday,104.55,106.65,104.05,104.81,16197670,-0.0030438505,0.0301749558,-0.0079507809,0.0050824703,0.0023909717,0.0024868484,-0.0143878127,-0.0172526957,0.0249364365,0.0084672376,0.0175555768,-0.0072512165,-0.005516979,66.5755588087,,,,-30.8510638298,46.3779348764,53.6333401469,,,,2.634155895,20501048,27417928.2200081,0.25,104.322,104.358,103.3936643186,104.3413333333,,,,,,77.9470738337,3.5498906706,1.0046778244,1.0020363873,1.0043312444,1.0027048182,70.2657661858,0.0024868484,1,1,-0.0044843049,-1,-1,0.0148840759,1,1,0.035683618,2,1,0.0520942658,2,1,0.0645930732,2,1,0.0487548898,2,1,0.0411220303,2,1,0.0255700792,1,1,0.0152657189,1,1,0.0022898578,1,1
29-12-2005,Thursday,104.73,105.89,103.87,104.34,15161883,-0.0044843049,-0.0075145058,0.0255553371,-0.0123994321,0.000575374,-0.0021040551,-0.0020086083,-0.0188075983,-0.0216596343,0.020340309,0.0148552808,-0.0045045045,-0.0007632859,65.1139774542,,,,-38.0853277836,56.1723209298,67.5503711559,,,,2.04400978,5339165,19311574.9328794,0.06,104.334,104.364,103.5392544234,103.6153333333,,,,,,70.3314256324,3.4406127655,1.0000575076,0.9955631888,0.9997700356,0.998654817,73.0780555287,-0.0037238614,-1,-1,0.0194556258,2,1,0.0403488595,2,1,0.0568334292,2,1,0.0693885375,2,1,0.0534790109,2,1,0.0458117692,2,1,0.0301897642,1,1,0.0198389879,1,1,0.006804677,1,1,0.0176346559,1,1
30-12-2005,Friday,104.36,107.36,104.36,106.37,11976888,0.0194556258,0.0148840759,0.0117949206,0.045508158,0.006814955,0.0200421941,0.017310635,0.0174079388,0.000282114,-0.0026254102,0.0093071355,-0.0188963053,0.000191681,68.3463055881,,,,-16.9614984391,64.8546043323,73.380101694,,,,2.3477340518,17316053,23383716.8528794,0.72,104.478,105.0426666667,103.9747537429,104.7333333333,,,,,,71.0139521655,3.4105689965,1.0181090756,1.0152037184,1.0126361352,1.0153191209,75.8490117366,0.019260253,2,1,0.0204945003,2,1,0.0366644731,2,1,0.0489799756,2,1,0.0333740716,2,1,0.0258531541,1,1,0.0105292846,1,1,0.0003760459,1,1,-0.012409514,-1,-1,-0.0017862179,-1,-1,-0.020024443,-1,-1
02-01-2006,Monday,106.85,110.89,106.85,108.55,56324939,0.0204945003,0.0403488595,0.035683618,0.0325311519,0.0669353253,0.0274491245,0.0409474492,0.0381599082,0.0382592061,0.0207823961,0.0215568862,-0.0156609857,0.0045125505,71.4098587766,,,,-18.72,72.9034588647,77.7799037442,,,150.600739684,6.1509876785,73640992,14460954.239018,6.81,105.84,106.4,104.6786377824,106.6593333333,109.4597112493,103.33,97.2002887507,,,77.7061821067,3.4898140682,1.0256046863,1.0338292158,1.0202067669,1.0293871696,75.9442406788,0.0159101544,2,1,0.0158452326,2,1,0.027913404,2,1,0.012620912,1,1,0.0052510364,1,1,-0.0097650852,-1,-1,-0.0197144173,-1,-1,-0.0322432059,-1,-1,-0.0218332566,-1,-1,-0.039705205,-2,-1,-0.0546292031,-2,-1
