2.355749273557488505e-02,2.000000000000000000e+00,1.000000000000000000e+00,2.366372599896213180e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.940840685002599708e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.653347171769601165e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.988583290088231315e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.123508043591080474e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.867151011935664962e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.133886870783612777e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.069019200830307464e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.036844836533472730e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.510638297872344382e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,9.112610275038922347e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.444732745199792667e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.511157239231969512e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-6.976038823172558273e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.156950217986379349e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.257223968366632041e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.538477136773810622e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.670282875392887056e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.373618574470254150e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.680421778363591329e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.131400182500264640e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.817094190408606369e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.002230558653555426e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.012369461624259698e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.265842035891723560e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.312987934705465154e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.988340261583698587e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.773158055640486341e-02,2.000000000000000000e+00,1.000000000000000000e+00,1.679902260232137706e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.970678069639590330e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.103034005294238507e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.813479942985143312e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.113215231113832859e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.582773365913262675e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.267155365506011211e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.444715943799632363e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.454897169619225328e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.169822846670741656e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.230910201588275854e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.191203420891875642e-01,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.269395235186316973e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.956869009584672608e-02,2.000000000000000000e+00,1.000000000000000000e+00,2.252928807449684420e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.383098027435661542e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.065284870331432876e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.393111044357665307e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.788825473115051023e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.478421948533091834e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.686091919495335989e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.696104936417339754e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.415740462601377980e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.787523780915190819e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.508460999299088556e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.262040652848703426e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.895063582657454920e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.850655705616869821e-04,1.000000000000000000e+00,1.000000000000000000e+00,1.273012142577315420e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.772424598511557203e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.370936153544854682e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.435957696827262653e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.132393262828044228e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.379553466509980869e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.389345867606734730e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.115158636897764011e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.456717587152370597e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-3.721112416764685207e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.296513905209549788e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.258519388954161627e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.036819428123774062e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.712663926404384140e-02,2.000000000000000000e+00,1.000000000000000000e+00,1.643031784841082407e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.779951100249501461e-05,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.303178484107585133e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000003553e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.249388753056232038e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.259168704156481328e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.985330073349634433e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.325183374083134913e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-4.987775061124744003e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.816625916870411223e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.843520782396083690e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.068459657701708337e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.161369193154031532e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-1.814690350456073589e-02,-2.000000000000000000e+00,-1.000000000000000000e+00,-1.606850764937940365e-02,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,2.617146156066581936e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.318868469161932538e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.965553738092853504e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.061772346771821321e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.367651303762092888e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.654960069277397125e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.107187530068326681e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.154623304147010983e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.467237563744784215e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.360723563937256186e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.077648417203877843e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.390262676801692188e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
3.856266432953557588e-02,2.000000000000000000e+00,1.000000000000000000e+00,4.292978681791512208e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.989829845491881660e-02,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.239389790729505100e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.249168785448852834e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.975356933307251955e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.315079209857227371e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-5.085077254058382318e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.806571484451388793e-02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.493643653432424390e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.034030901623311294e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.490709955016620902e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.833365929982399112e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.280265988656360987e-02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.109888024293110939e-03,1.000000000000000000e+00,1.000000000000000000e+00,-2.906704172526978353e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.969057665260204662e-02,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.959681200187532446e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.222222222222226470e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-9.376465072667603332e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.603844350679803937e-02,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.425222691045485365e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.725269573370842233e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.165963431786218502e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.625410220346939810e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.315986872948896935e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.259728082512902497e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.863103609939043392e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.701767581797670320e-02,-2.000000000000000000e+00,-1.000000000000000000e+00,-1.683280045138241601e-02,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.673876246003386248e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-1.937182621779200836e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-6.488621403046809441e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.325747602031228267e-02,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.137859695316915422e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.438781267632124362e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.880759826970095777e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.821139740455250785e-04,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.078239608801949953e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.081436900507797179e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.498213278164376966e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.121685160804953590e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
