14.8500,31.5000,20.2500
25.5000,47.5000,-1.7500
17.7500,3.0000,13.0000
4.8500,13.1500,4.7000
9.9500,12.2500,2.4000
22.9500,9.6000,15.7500
-2.8000,17.1000,-4.1500
34.1500,5.9000,24.1000
9.2000,12.6500,20.6500
-3.0500,18.4000,-0.8000
32.9000,5.9500,26.1500
24.9500,28.0000,23.1000
19.8500,31.0000,11.9500
1.5000,6.0000,7.4500
-3.6000,5.0000,-1.1500
-84.0000,-6.0000,-79.1500
-0.8000,-71.7500,-8.2000
85.8500,7.7500,69.9000
17.7000,72.0500,15.5500
24.2000,15.9500,23.8000
10.7000,28.2500,6.2500
-19.5000,4.7500,-18.0000
34.2000,-11.1000,27.3000
34.6000,30.2000,31.7000
-17.0000,34.9000,-20.2000
-77.3500,-47.0000,-50.5500
0.2500,-43.1000,-7.2000
-5.2000,-4.9000,-7.5000
24.6000,2.0000,15.1000
-52.9000,-2.0000,-35.8000
-47.7000,-61.2000,-22.3000
-1.0000,-25.1000,1.8000
-24.5500,7.5500,-30.3000
-54.8000,-55.9000,-29.2000
-12.3500,-5.2000,-36.3500
51.7000,-35.1500,50.5000
-51.4500,55.2000,-56.1500
23.6000,-47.2500,14.7000
-4.0000,9.3500,1.3500
-52.5500,-0.3000,-50.9000
-63.8000,-64.0000,-50.7000
62.3500,-39.0000,50.6500
12.0000,65.2500,-2.6000
37.9000,-4.2500,39.5500
39.8000,50.0000,29.3500
27.9500,39.0000,18.3000
3.4500,35.4000,-13.6500
9.2000,-4.7000,0.2500
58.1500,11.6000,46.8000
10.9000,56.4000,1.3000
25.4500,2.5500,24.2000
25.1000,27.3000,22.0000
14.6500,27.4500,9.2000
-17.5500,10.0500,-18.4000
-34.3000,-35.0500,-17.6500
42.3000,-7.0000,31.6500
17.3000,37.0500,11.9000
36.2000,24.9500,23.1500
19.4000,26.0000,16.5500
33.7000,23.7000,26.5500
-16.6500,20.0000,-10.1000
-54.9500,-4.7000,-60.3500
56.9000,-60.2500,56.8000
-4.4500,73.2500,-20.9000
-42.1500,-23.0000,-40.0500
-6.6000,-42.4500,-4.2000
34.9500,3.4500,27.3000
6.5000,19.0000,14.8000
57.0000,20.0000,51.8000
17.5500,-28.0000,97.3500
34.4000,90.2500,41.5000
-2.3500,45.7500,-6.6000
-33.7000,-21.8500,-18.4500
44.2000,-16.1500,41.9000
30.9000,49.0000,23.8000
-18.3000,20.8000,-15.3000
-6.4000,-15.7000,-6.0000
12.5500,1.9000,4.6500
-39.4500,13.0000,-47.8000
-52.5000,-65.0000,-35.3000
70.1500,-40.0000,74.8500
-11.9000,80.9500,-18.0000
22.3500,-13.6000,17.9500
1.5000,8.5500,10.9000
-1.1000,10.1000,-0.3000
49.1500,5.0000,43.8500
21.2500,65.0000,0.1000
-6.2000,9.0000,-15.1000
11.7500,-4.1000,0.7500
-2.2000,5.1000,-6.5500
-36.1500,-17.0000,-25.7000
-25.9000,-54.0000,2.4000
-7.7500,-3.9500,-1.4000
-2.5000,-9.9500,6.0500
-19.3000,5.9000,-19.1500
-4.8500,-40.0000,16.0000
72.2500,29.0000,59.2500
28.3000,71.5500,16.0000
-15.9000,1.9500,-1.8500
24.6000,8.5000,14.2500
35.7000,32.0000,17.9500
36.6000,24.5000,30.0500
-6.2000,47.1000,-23.2500
29.9000,-18.6000,25.2500
-39.2000,22.9000,-36.8500
-6.6000,-25.6500,-17.8000
-34.6500,-27.6000,-24.8500
69.7500,-41.3000,86.2000
12.6000,100.3500,-1.5500
-11.2000,-8.5000,-4.2500
28.1500,0.8000,23.1000
7.1000,27.8500,2.3500
-19.0500,-0.7500,-15.9500
8.0000,-8.2000,0.2500
-3.3000,2.1000,-5.1500
-35.4500,1.0000,-41.6000
31.7000,-51.6000,41.7000
29.3500,49.6000,21.4500
17.4000,19.0000,19.8500
7.5500,26.0000,1.4000
-20.3000,-11.0000,-7.9000
11.0500,-5.0000,8.1500
15.9000,14.0000,10.0500
30.7000,0.0500,40.7000
32.8000,51.9500,21.5500
3.0500,27.0000,-2.4000
47.8500,4.7000,40.7500
-18.1000,35.2000,-12.5500
-84.7000,-23.9000,-73.3500
31.2000,-76.0000,33.8500
52.6000,51.0000,35.4500
14.4000,46.0000,3.8500
-8.9500,-49.0000,43.9000
33.1000,48.4000,28.6000
8.9500,45.5000,-7.9500
37.7500,2.6000,27.2000
-9.7500,30.4000,-12.9500
-14.7000,-14.9000,-12.7500
12.0000,-2.5000,1.7500
40.6500,-6.5000,48.9000
46.5500,55.3500,40.1000
5.9500,56.6500,-10.6000
32.5000,-11.6500,33.5500
47.8500,50.6500,30.7500
-9.1500,19.3000,2.3000
70.4000,6.7000,66.0000
15.7000,76.9000,4.8000
20.5000,10.2000,15.1000
-52.0500,26.2000,-63.1500
30.4000,-81.3000,48.5500
-101.5500,38.0000,-91.0000
-38.5000,-103.0000,-26.5000
76.1500,1.8000,47.8500
99.4000,91.1000,56.1500
22.6000,74.3000,4.4500
35.1500,15.6500,23.9500
2.1000,38.9500,-12.9000
-27.4000,-41.2500,0.9500
-91.0000,-20.5500,-69.5000
113.9500,-69.1000,113.5500
-70.6500,113.1000,-70.2000
-11.2000,-133.8500,52.4500
47.8000,59.9500,40.3000
49.6000,59.6000,30.3000
17.4000,31.3000,16.4000
15.0000,29.0000,2.4000
16.7000,53.4000,-34.3000
41.7500,-13.7000,21.1500
27.1000,35.3000,12.9500
32.4500,20.0000,25.4000
-52.5000,40.0000,-67.1000
-59.9000,-100.5500,-26.4500
-170.9500,-21.4500,-175.9500
58.2500,-173.0000,55.3000
120.9500,70.0000,106.2500
-277.4000,62.0000,-233.1500
-139.5000,-168.0000,-204.6500
-203.4500,-167.0000,-241.1000
169.6000,-201.7500,130.2500
-103.2500,132.2000,-105.2000
92.9000,-147.4500,135.1500
-1.0000,144.8000,-10.6500
-4.1500,7.2000,-22.0000
-49.6500,-25.0000,-46.6500
-92.9500,-122.0000,-17.6000
-142.5000,8.4000,-168.5000
171.6500,-183.4000,186.5500
-104.2500,219.0000,-136.7000
-54.5000,-178.8000,-12.4000
-64.7500,-50.5000,-26.6500
-132.4500,-54.7000,-104.4000
125.6500,-118.0000,139.2500
-115.2500,148.1000,-124.1000
-86.8500,-190.1000,-20.8500
-10.9000,27.7000,-59.4500
168.4500,30.3000,78.7000
94.0500,179.0000,-6.2500
28.6500,-31.4500,53.8500
-70.0500,0.4500,-16.6500
72.7500,-56.0000,112.1000
70.1500,154.0000,28.2500
60.0000,-24.0000,112.2500
1.6500,136.0000,-22.1000
-113.3000,-3.0000,-132.4000
50.5000,-133.1000,51.2000
2.4000,14.1000,39.5000
19.5000,71.0000,-12.0000
115.1000,39.9500,63.1500
12.2000,74.0500,1.3000
-16.1000,21.0000,-35.8000
55.9000,-29.0000,49.1000
-37.6500,29.0000,-17.5500
-93.0000,9.0000,-119.5500
84.9000,-130.0000,95.3500
-29.8000,113.0000,-47.4500
86.2500,-41.9500,80.7500
-38.1000,68.7500,-26.1000
-51.3000,-69.8000,-7.6000
-110.4500,-29.0000,-89.0500
-7.8500,-62.6000,-34.3000
-63.1500,17.6000,-115.0500
108.8000,-45.0000,38.7500
-81.1500,21.0000,-63.4000
49.8000,-84.9000,71.3000
52.0500,113.9000,9.4500
71.9500,1.2000,80.2000
42.1000,92.8000,29.5000
-55.3500,15.0000,-40.8500
13.3000,10.7000,-38.2500
19.0500,-51.7000,32.5000
41.3000,18.1500,55.6500
3.3000,121.8500,-62.9000
-7.6500,-81.0000,10.4500
-40.4500,-3.0000,-27.0000
78.1500,-4.0000,55.1500
41.6000,40.0000,56.7500
-1.2000,49.0000,6.5500
16.4500,12.0000,11.0000
43.6000,24.0000,30.6000
43.8500,66.0000,8.4500
-3.9500,8.9000,-4.4000
6.3000,5.1000,-3.2000
13.6000,-14.9500,25.3500
-1.1000,42.3000,-18.0500
-30.8500,-21.3500,-27.5500
43.1500,-40.0000,55.6000
10.9500,64.0000,2.5500
18.5500,6.0000,15.1000
22.7500,28.8000,9.0500
3.5500,12.2000,0.4000
-20.6000,13.5000,-33.7000
18.8000,-35.5000,20.6000
49.3000,31.0000,38.9000
-8.6500,33.6000,-3.3500
3.9500,-13.3500,13.9500
-24.9000,-14.0500,3.1000
21.1000,9.3000,14.9000
-118.5500,4.5000,-108.1500
34.1000,-112.0000,37.9500
67.8000,61.0000,44.7500
16.8500,67.8000,-6.2000
10.9500,21.7000,-16.9500
12.3000,-10.5000,5.8500
-46.9000,10.8000,-51.8500
56.6500,-87.1500,91.9500
52.2500,116.0500,28.1500
-9.7000,2.5000,15.9500
-21.2000,15.8000,-21.0500
49.2500,-7.0000,35.2000
6.4500,61.0000,-19.3500
-11.3000,-19.6500,-11.0000
17.6000,6.6500,-0.0500
-18.1500,4.0000,-22.2000
-50.6000,-22.2000,-50.6000
52.2500,-31.4000,33.0500
2.5000,36.8000,-1.2500
-1.3000,-21.2000,18.6500
-0.5000,24.0000,-5.8500
-26.3500,20.0000,-52.2000
83.3500,-51.0000,82.1500
49.2500,102.8000,28.6000
47.1500,125.2000,-49.4500
-6.4500,-51.0000,-4.9000
-2.3500,-15.8000,8.5500
-23.8000,18.8000,-34.0500
-5.6000,-21.3500,-18.3000
-1.0000,-0.9500,-18.3500
-21.6000,-14.7000,-25.2500
11.4000,-27.6000,13.7500
72.5500,37.6000,48.7000
26.4000,31.3500,43.7500
-22.7500,49.6500,-28.6500
14.4500,-16.6000,2.4000
34.6500,0.6000,36.4500
13.0500,30.0000,19.5000
4.6500,25.0000,-0.8500
-17.7000,12.0000,-30.5500
-13.4000,-34.3000,-9.6500
13.2000,-3.3000,6.8500
40.7500,12.0000,35.6000
23.2500,36.6000,22.2500
2.7000,28.3000,-3.3500
7.2500,3.7000,0.2000
-0.1000,5.0000,-4.9000
-17.9000,3.6500,-26.4500
6.9500,-46.0000,26.5000
63.4500,41.3500,48.6000
34.7500,57.0000,26.3500
-11.2000,35.2500,-20.1000
2.5500,-21.2500,3.7000
23.6500,9.7000,17.6500
-45.8000,-15.3000,-12.8500
7.4000,0.6000,-6.0500
12.8000,5.0000,1.7500
55.6500,10.0000,47.4000
-2.2000,54.3000,-9.1000
13.4500,3.0500,1.3000
-9.5500,5.6500,-13.9000
9.3500,-15.0000,10.4500
-53.7500,4.0000,-47.3000
-124.8500,-62.5000,-109.6500
-133.2000,-123.8500,-119.0000
52.2500,-110.6500,43.9000
74.9500,62.0000,56.8500
36.6500,83.0000,10.5000
58.1500,-10.0000,78.6500
-113.5000,70.2000,-105.0500
-19.9000,-70.2000,-54.7500
20.4000,-60.0000,25.6500
40.9500,30.6500,35.9500
82.3500,29.0000,89.3000
42.0500,107.3500,24.0000
-7.2000,42.0000,-25.2000
-5.8000,-25.9000,-5.1000
43.3000,3.9000,34.3000
9.2500,37.0000,6.5500
-34.2500,15.0000,-42.7000
-10.3000,-49.0000,-4.0000
-52.1000,-26.0000,-30.1000
-15.0500,-42.2500,-2.9000
-69.2000,-31.7500,-40.3500
113.4500,-62.3000,135.4000
105.6000,161.3000,79.7000
23.9500,97.0000,6.6500
-2.8500,25.0000,-21.2000
-5.3500,-13.0000,-13.5500
35.9500,-8.1000,30.5000
-19.0000,50.0000,-38.5000
16.9500,-28.9000,7.3500
-35.2000,-9.9000,-17.9500
22.8500,-16.1000,21.0000
46.0000,35.0000,32.0000
-33.2000,25.0000,-26.2000
-45.4500,-35.0000,-36.6500
75.0000,-25.0000,63.3500
35.8500,79.0000,20.2000
31.0000,16.0000,35.2000
-14.8500,40.0000,-19.6500
28.7500,-32.9000,42.0000
-3.3000,62.8500,-24.1500
-38.6000,-27.9500,-34.8000
-123.6000,-52.0000,-106.4000
-13.3000,-120.0000,0.3000
17.9000,-24.4500,42.6500
101.8000,74.4500,70.0000
16.4500,75.1500,11.3000
-57.8500,13.8500,-60.4000
-9.7500,-64.0000,-6.1500
-54.3500,-15.0000,-45.5000
-120.7500,-41.0000,-125.2500
20.2000,-139.0000,33.9500
-67.3000,29.0000,-62.3500
-160.6500,-149.0000,-74.0000
65.5500,-100.0000,91.5500
-101.2500,74.8500,-84.5500
-141.5500,-174.8500,-51.2500
89.3500,-10.2000,48.3000
-38.6500,87.2000,-77.5500
154.7000,-31.1000,108.2500
-55.5000,131.6500,-78.9000
28.5500,-82.5500,32.2000
31.6500,30.5500,33.3000
-159.3000,-63.2000,-62.8000
19.2500,-11.3500,-32.2000
-36.5000,-11.0000,-57.7000
85.1000,-29.0000,56.4000
6.8000,70.2500,-7.0500
82.8000,13.7500,62.0000
121.9500,108.0000,75.9500
-9.6000,46.5500,19.8000
-29.1000,22.6500,-31.9500
-71.4000,-64.2000,-39.1500
31.6500,-27.9000,20.4000
-0.6500,28.9000,-9.1500
-198.0000,-76.9500,-130.2000
59.6500,-132.0500,61.5000
44.9000,79.0000,27.4000
16.1500,20.9500,22.6000
103.0000,45.0500,80.5500
1.6500,80.0000,2.2000
4.1000,5.0000,1.3000
-33.8000,-13.8500,-18.6500
99.4000,6.1000,74.6500
108.2500,107.7500,75.1500
-32.7000,90.2000,-47.7500
26.5500,-36.2000,15.0000
-21.6500,-43.8500,37.2000
99.7500,73.8500,63.1000
-1.6000,96.0000,-34.5000
67.0500,-43.0000,75.5500
29.6500,59.4000,45.8000
6.9500,79.7000,-26.9500
-105.3500,-46.1000,-86.2000
16.4500,-115.7500,46.0000
71.1000,80.6500,36.4500
-43.7000,55.1000,-62.3500
-11.8500,-38.0000,-36.2000
-39.5000,-52.0000,-23.7000
27.0500,-25.0000,28.3500
-41.0500,42.7500,-55.4500
26.7500,-117.7500,89.0500
61.7000,131.2500,19.5000
-10.2500,13.7500,-4.5000
58.5500,-4.9500,59.0000
44.0500,79.8500,23.2000
-9.6000,-3.7000,17.3000
39.1000,51.0000,5.4000
14.8500,2.5000,17.7500
-38.0000,14.4000,-34.6500
-35.4500,-44.1000,-26.0000
56.6500,-80.0000,110.6500
0.2500,141.2000,-30.3000
33.6500,-31.2000,34.5500
-51.7500,9.0000,-26.2000
47.2500,6.0000,15.0500
-5.2500,30.0000,-20.2000
-38.0500,-7.1500,-51.1000
39.4000,-52.8500,41.1500
-107.8000,35.0000,-101.6500
-17.4500,-124.0000,4.9000
-38.8000,-30.6000,-3.3000
4.5000,10.6000,-9.4000
20.1500,-11.0000,21.7500
-58.1500,5.0000,-41.4000
68.1000,-10.3000,37.0000
-12.5000,55.3000,-30.8000
-15.8000,-10.0000,-36.6000
86.4500,-35.0000,84.8500
25.1500,98.8500,11.1500
13.8500,21.1500,3.8500
-13.1000,-5.0000,-4.2500
0.1500,-13.5500,9.4500
30.6000,-1.4500,41.5000
-16.0000,28.0000,-2.5000
27.0000,9.0000,15.5000
10.9000,-7.0000,33.4000
6.5500,37.0000,2.9500
55.5000,25.0000,33.4500
-0.2000,39.0000,-5.7500
-0.7500,4.0000,-10.5000
15.7500,-26.0000,31.2500
34.7500,51.0000,15.0000
-12.1000,15.0000,-12.1000
-10.7000,-45.0000,22.2000
61.9500,38.6000,45.5500
39.0500,87.7500,-3.1500
13.6000,5.1500,5.3000
-15.5500,11.8000,-22.0500
0.0500,-28.2500,6.2500
64.6500,15.2500,55.6500
-1.2000,87.6000,-33.1500
61.8500,-57.8000,86.5000
3.2000,99.9000,-10.2000
-16.5500,-40.2500,13.5000
18.7500,18.2500,14.0000
-209.8000,-74.0000,-121.8000
-1.9500,-119.0000,-4.7500
107.9000,15.0000,88.1500
-219.7500,41.2500,-172.8500
28.6000,-189.2500,45.0000
49.3500,75.7000,18.6500
-58.3500,-62.7000,23.0000
9.4500,59.7000,-27.2500
120.7000,6.3000,87.1500
-72.7500,137.0000,-122.6000
-66.2000,-243.6000,54.8000
56.4000,76.8000,34.4000
-8.9000,26.8000,-1.3000
-207.6000,-184.7000,-24.2000
-47.8000,-77.3000,5.3000
115.3000,134.0000,-13.4000
-158.6500,17.0000,-189.0500
98.7000,-177.0000,86.6500
-44.2500,159.0000,-116.6000
75.5500,-77.8500,36.8000
120.0000,70.9500,85.8500
5.2000,82.9000,8.1500
61.9500,-51.0000,121.1000
45.0000,165.0000,1.1000
19.0500,-32.8500,53.0000
14.0000,58.5500,8.4500
-0.6500,16.3000,-8.5000
-10.6000,-1.0000,-18.1000
69.5000,-25.0000,76.4000
-23.4500,84.9000,-31.9500
21.4000,-71.0000,60.4500
-13.8000,73.0000,-26.3500
0.3000,-5.9000,-20.1500
41.5000,-9.1000,30.4500
-14.9000,56.4000,-40.8500
-25.3000,-30.1500,-36.0000
62.6500,-36.9500,63.6000
192.9000,154.8000,101.7000
4.5500,119.0500,-12.8000
105.3500,-15.0500,107.6000
87.4000,150.0000,45.0000
3.9500,36.5500,12.4000
14.0500,8.4500,18.0000
39.1500,52.3500,4.8000
40.4500,25.7000,19.5500
31.4500,41.9500,9.0500
136.5500,49.0000,96.6000
8.2000,82.3000,22.5000
-21.6000,38.7000,-37.8000
-114.0000,-40.1500,-111.6500
258.3000,-143.8500,290.5000
112.2500,334.0000,68.7500
96.3000,75.0000,90.0500
-104.1500,105.0000,-119.1000
248.1000,108.0000,21.0000
-15.8500,20.9000,-15.7500
-111.9500,-299.1000,171.4000
-242.2500,171.4000,-242.2500
-126.0000,-261.2000,-107.0500
-18.0500,-224.7500,99.6500
314.2000,189.7500,224.1000
-11.1000,259.7000,-46.7000
95.4000,-49.7000,98.4000
139.0500,109.2500,128.2000
210.5500,215.7500,123.0000
-38.9500,131.8500,-47.8000
23.3000,-52.8500,28.3500
-73.9000,111.0000,-156.5500
122.2500,-265.3000,231.0000
-110.8000,165.5500,-45.3500
-42.6500,-6.2500,-81.7500
-19.8500,1.0000,-102.6000
-73.2000,-215.1500,39.3500
-80.8000,55.1500,-96.6000
17.6000,-226.0000,147.0000
62.5000,103.0000,106.5000
250.9000,259.3500,98.0500
-43.5000,83.6500,-29.1000
-2.3500,-93.0000,61.5500
11.5000,67.7000,5.3500
-140.6000,-53.9000,-81.3500
-243.7500,-116.8000,-208.3000
-4.5000,-181.0000,-31.8000
83.5500,42.0500,9.7000
136.8500,94.9500,51.6000
-25.8000,20.0000,5.8000
-95.6000,31.6000,-121.4000
15.2000,-26.6000,-79.6000
153.1000,-28.9500,102.4500
72.9500,124.3000,51.1000
0.9000,60.6500,-8.6500
99.8000,-4.9000,96.0500
-7.3000,99.3500,-10.6000
19.2500,50.5500,-41.9000
-15.7500,-28.0000,-29.6500
133.9500,21.0000,83.3000
81.7500,26.0000,139.0500
-122.4500,130.0000,-113.4000
5.2000,-70.0000,-38.2000
-292.0000,-90.0000,-240.2000
-0.8500,-231.0000,-10.0500
-0.6000,33.0000,-43.6500
11.2000,-11.0000,-21.4500
217.6000,64.0000,132.1500
76.0500,143.0000,65.2000
-3.4500,81.0000,-19.2500
38.5500,-19.0000,38.3000
44.6500,67.0000,15.9500
-6.5500,3.0000,6.4000
63.7000,-0.9000,71.0000
-41.9000,36.5500,-7.4500
85.9500,19.3500,59.1500
24.1000,-35.0000,118.2500
-15.4500,137.8000,-35.0000
-8.4000,-44.7000,1.3000
-103.8000,15.9000,-118.4000
43.0000,-128.6500,53.2500
21.1500,55.0000,19.4000
-153.3500,34.6500,-168.6000
-123.7500,-255.2000,-37.1500
-15.9000,-53.8000,0.7500
-201.4000,-69.0000,-131.6500
-532.5000,-171.0000,-493.1500
-303.2500,-766.0000,-30.4000
272.3000,155.0000,86.9000
-161.6500,192.0000,-266.7500
384.6500,57.0000,60.9000
-119.8500,83.2500,-142.2000
8.1000,-72.2500,-61.8500
-121.4000,-187.5000,4.2500
-23.5000,96.2000,-115.4500
187.5500,-126.8500,198.9500
134.1000,297.1500,35.9000
26.0500,13.0000,48.9500
-184.2000,-177.0000,41.7500
-196.7500,23.0000,-178.0000
-9.8500,-154.0000,-33.8500
-279.6000,-98.0000,-215.4500
-15.2000,-178.0000,-52.6500
113.5500,5.0000,55.9000
277.9500,202.0000,131.8500
104.4000,89.8000,146.4500
-18.8000,161.7500,-34.1000
-11.3500,35.8500,-81.3000
-137.1000,-124.4000,-94.0000
58.1000,-13.0000,-22.9000
-88.5000,-67.3000,-44.1000
116.0000,-7.4500,79.3500
65.6000,109.1500,35.8000
-18.2000,110.6000,-93.0000
14.5000,-98.7000,20.2000
-90.4000,-26.2000,-44.0000
-286.9000,-213.1000,-117.8000
-59.4500,-88.1000,-89.1500
69.3500,-87.5500,67.7500
-177.8500,-64.3500,-45.7500
58.0500,-120.7500,133.0500
72.2500,48.7500,156.5500
11.9000,285.5500,-117.1000
-271.1500,-260.5500,-127.7000
149.6500,-159.0000,180.9500
-247.9000,16.0000,-82.9500
49.8000,-100.9000,67.7500
23.8500,212.9000,-121.3000
58.5000,-80.9000,18.1000
253.7000,136.2500,135.5500
-43.8000,154.6500,-62.9000
-12.4000,-69.0000,-6.3000
141.9500,50.0000,85.6500
-238.3500,17.1000,-169.8000
40.6500,-136.0000,6.8500
-15.3000,164.9000,-173.3500
27.2000,-152.0000,5.8500
-132.1500,17.5000,-143.8000
111.7000,-112.5000,80.4000
-69.5500,67.2000,-56.3500
45.4500,-64.2000,53.3000
-18.0000,49.0000,-13.7000
49.5500,23.7500,12.1000
125.3000,-65.3500,202.7500
-11.1500,210.6500,-19.0500
74.5500,46.9500,8.5500
82.9000,52.0000,39.4500
0.2000,11.0000,28.6500
-12.5500,64.8000,-48.7000
-28.9000,-14.9000,-62.7000
123.5500,-43.0000,103.8500
-20.1000,119.1000,-35.3500
112.8000,-15.5000,92.9500
-29.6500,99.0000,-35.7000
57.7000,24.5000,-2.5000
-46.2500,1.0000,-49.7500
-37.3000,-47.5000,-39.5500
-11.6500,-61.5000,10.3000
-58.2000,-31.1000,-16.8000
-103.4000,-57.9000,-62.3000
32.3000,-67.0000,37.0000
-55.5500,54.9500,-73.5000
51.2500,-95.4500,73.2000
95.1000,90.5000,77.8000
39.5000,107.1000,10.2000
-52.7500,-30.4000,-12.1500
27.5000,-75.3000,90.6500
-109.1500,27.6000,-46.1000
-76.1000,-48.7500,-73.4500
-67.0000,-98.6000,-41.8500
-32.4500,-16.6500,-57.6500
88.6500,-45.3000,76.3000
-89.8000,97.5000,-111.0000
8.9000,-73.2000,-28.9000
-127.8000,-1.0000,-155.7000
-15.2000,-214.0000,43.1000
-138.3500,37.2000,-132.4500
110.3500,-120.7000,98.6000
-70.9000,128.2000,-100.5000
-141.6000,-228.7000,-13.4000
-25.6500,-42.2000,3.1500
55.4500,37.2000,21.4000
20.9000,-89.8000,132.1000
-32.5000,113.8000,-14.2000
86.5000,56.3000,16.0000
63.4000,15.7000,63.7000
-69.8500,80.0000,-86.1500
-77.3500,-139.7500,-23.7500
-152.2000,0.7500,-176.7000
-67.6500,-187.0000,-57.3500
-95.7000,-44.0000,-109.0500
73.0500,-176.0000,140.0000
63.4500,156.0000,47.4500
-229.9000,-124.6500,-57.8000
-105.8000,-57.5500,-106.0500
-140.2000,-101.8000,-144.4500
231.7000,-141.7000,228.9500
-184.6500,168.1500,-123.8500
99.4500,-117.4500,93.0500
1.4500,106.2000,-11.7000
-54.0000,-123.2000,57.5000
211.4000,175.0000,93.9000
8.2500,81.0000,21.1500
-124.9500,39.0000,-142.8000
6.1000,-154.2000,17.5000
-198.4000,-94.8000,-86.1000
-25.5500,-79.5000,-32.1500
122.3000,112.5000,-22.3500
152.0000,3.1000,126.5500
87.4500,182.9000,31.1000
84.8500,-2.3500,118.3000
240.7500,304.9000,54.1500
-47.6000,83.4500,-76.9000
-113.4500,-172.3000,-18.0500
7.5000,-42.1500,31.6000
-138.2500,-16.5500,-90.1000
127.5000,-46.8500,84.2500
5.6500,81.6500,8.2500
100.8000,-53.8000,162.8500
-27.4000,132.0000,3.4500
122.5000,-22.1000,148.0500
-1.9500,244.9000,-98.8000
5.6000,-134.8000,41.6000
15.8500,30.0000,27.4500
86.1500,90.0000,23.6000
-73.1500,34.0000,-83.5500
-9.7500,-132.4000,39.1000
-113.6500,-0.3500,-74.2000
-27.8000,-93.2500,-8.7500
-19.2000,-53.1000,25.1500
45.6500,55.1000,15.7000
-148.6000,-14.8000,-118.1000
37.0000,-140.2000,59.1000
12.9000,121.0000,-49.0000
13.2500,-77.2000,41.4500
-59.3500,57.6000,-75.5000
-72.7000,-74.3000,-73.9000
152.3500,-1.1000,79.5500
-20.1500,20.2500,39.1500
166.4000,38.7500,166.8000
-60.7500,112.0000,-5.9500
-89.8500,-102.0000,6.2000
140.3000,182.5500,-36.0500
-17.4500,-94.1500,40.6500
-71.8000,-3.4000,-27.7500
-112.8000,-95.0000,-45.5500
-58.6500,-4.9000,-99.3000
-176.9000,-252.6000,-23.6000
22.2500,-147.5000,146.1500
-81.4000,149.7000,-84.9500
34.7500,-259.1500,208.9500
228.4500,413.2500,24.1500
-37.0500,57.2000,-70.1000
-92.5500,-148.1000,-14.5500
36.6000,2.3500,19.7000
-64.6000,13.7500,-58.6500
-117.2000,-65.1000,-110.7500
