168.00,143.80,143.94,139.42,141.12,286750.00,-1.00,-1.00,-1.00
169.00,140.10,142.60,140.00,141.92,262250.00,1.00,-1.00,1.00
170.00,141.60,144.96,140.51,141.09,201250.00,-1.00,1.00,-1.00
171.00,141.00,143.00,141.00,141.34,418500.00,1.00,-1.00,1.00
172.00,142.00,142.88,141.50,142.19,210500.00,1.00,1.00,1.00
173.00,141.90,143.90,141.90,142.67,228000.00,1.00,-1.00,1.00
174.00,143.70,144.00,142.60,143.42,214750.00,1.00,1.00,-1.00
175.00,144.03,145.88,143.56,145.51,454000.00,1.00,1.00,1.00
176.00,145.80,147.68,144.85,146.93,498000.00,1.00,1.00,1.00
177.00,146.49,153.76,146.42,152.95,820250.00,1.00,1.00,1.00
178.00,153.20,153.60,150.42,151.85,284500.00,-1.00,1.00,-1.00
179.00,151.80,153.00,149.80,150.30,567500.00,-1.00,-1.00,-1.00
180.00,150.40,151.60,149.00,149.76,284750.00,-1.00,-1.00,-1.00
181.00,149.80,151.18,146.00,146.63,266500.00,-1.00,-1.00,-1.00
182.00,146.80,149.00,145.63,148.09,224750.00,1.00,-1.00,1.00
183.00,149.00,150.34,147.47,148.30,185500.00,1.00,1.00,-1.00
184.00,147.20,147.98,144.61,147.18,293000.00,-1.00,-1.00,-1.00
185.00,147.00,147.80,145.00,146.62,458000.00,-1.00,-1.00,-1.00
186.00,147.60,148.94,145.44,146.16,349500.00,-1.00,1.00,-1.00
187.00,144.92,146.20,144.16,144.49,430750.00,-1.00,-1.00,-1.00
188.00,145.74,146.80,143.00,143.51,278000.00,-1.00,1.00,-1.00
189.00,143.98,144.94,142.62,143.21,418500.00,-1.00,-1.00,-1.00
190.00,146.00,154.00,146.00,148.14,532250.00,1.00,1.00,1.00
191.00,148.00,150.00,147.00,148.46,415250.00,1.00,1.00,1.00
192.00,148.80,151.88,147.52,151.55,516250.00,1.00,1.00,1.00
193.00,153.19,154.70,147.80,148.39,419250.00,-1.00,1.00,-1.00
194.00,148.50,149.80,146.63,147.26,253000.00,-1.00,-1.00,-1.00
195.00,146.00,146.00,144.04,145.56,295750.00,-1.00,-1.00,-1.00
196.00,146.00,149.52,144.64,148.71,368250.00,1.00,0.00,1.00
197.00,148.90,153.96,147.00,153.11,739750.00,1.00,1.00,1.00
198.00,152.80,152.80,149.60,151.89,353500.00,-1.00,1.00,-1.00
199.00,153.00,154.00,151.01,152.17,238750.00,1.00,1.00,-1.00
200.00,152.00,152.20,149.40,149.80,201500.00,-1.00,-1.00,-1.00
201.00,150.00,151.38,148.41,149.24,300750.00,-1.00,-1.00,-1.00
202.00,150.38,150.75,147.52,148.99,261000.00,-1.00,1.00,-1.00
203.00,148.00,152.88,147.60,151.54,421000.00,1.00,-1.00,1.00
204.00,151.40,152.30,147.70,149.00,223250.00,-1.00,1.00,-1.00
205.00,148.94,148.94,144.52,145.19,426750.00,-1.00,-1.00,-1.00
206.00,145.80,146.40,145.02,145.49,313250.00,1.00,-1.00,-1.00
207.00,145.22,146.20,144.40,145.57,280000.00,1.00,-1.00,1.00
208.00,144.23,145.15,142.20,143.79,297750.00,-1.00,-1.00,-1.00
209.00,144.98,144.98,142.44,143.77,393000.00,-1.00,1.00,-1.00
210.00,144.00,146.20,144.00,145.53,373500.00,1.00,-1.00,1.00
211.00,145.40,146.48,144.40,146.16,357250.00,1.00,1.00,1.00
212.00,145.60,147.72,144.63,147.08,348250.00,1.00,1.00,1.00
213.00,147.80,150.20,146.08,149.55,589000.00,1.00,1.00,1.00
214.00,149.93,151.00,148.40,150.56,384250.00,1.00,1.00,1.00
215.00,151.60,151.60,150.01,150.81,204500.00,1.00,1.00,-1.00
216.00,148.07,150.90,148.07,150.05,300000.00,-1.00,-1.00,1.00
217.00,148.00,149.76,146.00,148.43,491000.00,-1.00,-1.00,1.00
218.00,148.84,150.00,145.00,148.05,364500.00,-1.00,1.00,-1.00
219.00,149.00,150.20,147.60,148.10,325750.00,1.00,1.00,-1.00
220.00,149.20,152.80,148.20,151.93,540250.00,1.00,1.00,1.00
221.00,152.40,153.96,149.20,150.87,598250.00,-1.00,1.00,-1.00
222.00,150.81,152.98,150.40,152.02,278000.00,1.00,-1.00,1.00
223.00,152.39,152.40,150.20,151.21,190500.00,-1.00,1.00,-1.00
224.00,150.43,153.98,150.43,152.41,326500.00,1.00,-1.00,1.00
225.00,152.20,152.78,150.25,150.54,183500.00,-1.00,1.00,-1.00
226.00,150.60,151.94,148.80,150.61,245250.00,1.00,-1.00,1.00
227.00,151.40,151.58,148.58,149.02,197750.00,-1.00,1.00,-1.00
228.00,149.20,149.94,146.96,147.51,303500.00,-1.00,-1.00,-1.00
229.00,148.68,149.13,147.15,148.04,451750.00,1.00,-1.00,-1.00
230.00,148.60,149.80,147.37,149.32,362750.00,1.00,-1.00,1.00
231.00,149.26,150.98,148.20,150.40,377500.00,1.00,1.00,1.00
232.00,151.20,156.10,149.40,154.53,338750.00,1.00,1.00,1.00
233.00,153.21,155.60,151.20,153.22,389750.00,-1.00,1.00,1.00
234.00,153.00,155.00,152.00,154.17,296250.00,1.00,-1.00,1.00
235.00,155.19,165.78,155.19,165.24,943250.00,1.00,1.00,1.00
236.00,166.20,167.60,164.91,167.02,443750.00,1.00,1.00,1.00
237.00,167.80,167.80,158.00,160.73,352250.00,-1.00,1.00,-1.00
238.00,163.20,164.76,160.80,164.05,205500.00,1.00,-1.00,1.00
239.00,162.05,162.60,159.05,161.53,266250.00,-1.00,-1.00,-1.00
240.00,160.26,164.00,158.00,161.16,275250.00,-1.00,-1.00,1.00
241.00,163.00,164.20,156.22,163.40,476000.00,1.00,1.00,1.00
242.00,164.36,167.60,164.36,166.85,376250.00,1.00,1.00,1.00
243.00,169.00,172.80,168.28,169.52,233000.00,1.00,1.00,1.00
244.00,169.98,170.60,166.00,169.71,180250.00,1.00,1.00,-1.00
245.00,170.62,172.36,168.10,169.11,287250.00,-1.00,1.00,-1.00
246.00,169.00,169.38,162.40,165.57,168500.00,-1.00,-1.00,-1.00
247.00,164.76,166.35,163.26,164.70,231250.00,-1.00,-1.00,-1.00
248.00,166.90,171.36,164.41,168.35,710750.00,1.00,1.00,1.00
249.00,169.20,171.59,164.02,165.08,727250.00,-1.00,1.00,-1.00
250.00,161.96,163.00,147.20,161.84,384250.00,-1.00,-1.00,-1.00
251.00,163.42,168.00,162.15,163.48,77750.00,1.00,1.00,1.00
252.00,165.00,171.00,164.20,169.50,252500.00,1.00,1.00,1.00
253.00,170.26,172.00,168.40,170.77,178250.00,1.00,1.00,1.00
254.00,168.40,175.20,168.23,174.38,305000.00,1.00,-1.00,1.00
255.00,173.60,175.00,170.40,173.37,184000.00,-1.00,1.00,-1.00
256.00,172.60,176.79,170.70,174.57,126750.00,1.00,-1.00,1.00
257.00,175.20,176.00,170.00,170.88,254000.00,-1.00,1.00,-1.00
258.00,170.22,173.40,170.22,172.92,238750.00,1.00,-1.00,1.00
259.00,171.22,174.60,171.07,173.05,290500.00,1.00,1.00,1.00
260.00,170.00,174.78,169.23,173.85,160750.00,1.00,-1.00,1.00
261.00,172.22,172.22,166.02,167.88,212500.00,-1.00,1.00,-1.00
262.00,166.20,171.14,163.25,170.25,185500.00,1.00,-1.00,1.00
263.00,168.63,171.80,166.60,169.93,197250.00,-1.00,1.00,1.00
