open,high,low,clos,volm,sto,will,prate,bvol,sma1,sma2,wma1,wma2,std,ema1,ema2,ycc,yoo,yoc
193.20,	193.60,	192.24,	192.96,	34000.00,	43.50,	-56.50,	-0.04635762,	9828000.00,	157.33,	176.52,	197.76,	195.35,	74.62,	196.25,	189.65,	-1,	-1,	-1
193.15,	194.79,	191.89,	194.33,	259250.00,	47.49,	-52.51,	-0.01335297,	10087250.00,	155.46,	177.03,	194.80,	196.92,	80.96,	197.47,	191.51,	1,	-1,	1
196.00,	201.24,	194.95,	199.83,	633750.00,	59.83,	-40.17,	0.02846114,	10721000.00,	154.93,	177.26,	193.67,	197.78,	86.89,	198.73,	192.63,	1,	1,	1
201.60,	202.80,	199.66,	200.40,	253500.00,	56.01,	-43.99,	0.03796550,	10974500.00,	156.04,	178.01,	194.27,	198.82,	94.49,	199.62,	193.85,	1,	1,	-1
199.80,	205.92,	196.22,	204.95,	547250.00,	72.77,	-27.23,	0.06213723,	11521750.00,	157.50,	178.39,	195.89,	199.16,	89.69,	197.66,	195.28,	1,	-1,	1
205.02,	205.02,	200.41,	201.79,	506250.00,	59.23,	-40.77,	0.03838831,	11015500.00,	159.90,	177.91,	198.72,	197.07,	82.66,	196.33,	196.88,	-1,	1,	-1
202.80,	203.40,	199.00,	199.90,	199000.00,	48.83,	-51.17,	0.00035030,	10816500.00,	161.39,	177.86,	201.37,	196.27,	74.12,	196.13,	197.96,	-1,	-1,	-1
197.41,	203.20,	197.41,	201.45,	271500.00,	53.32,	-46.68,	0.00523952,	11088000.00,	161.41,	178.15,	201.93,	196.49,	54.42,	196.68,	198.99,	1,	-1,	1
200.80,	201.40,	198.41,	200.46,	239750.00,	43.27,	-56.73,	-0.02190778,	10848250.00,	161.62,	178.87,	202.47,	197.36,	51.24,	197.85,	199.58,	-1,	1,	-1
201.98,	202.00,	198.52,	199.53,	135500.00,	38.83,	-61.17,	-0.01119976,	10712750.00,	160.72,	179.61,	200.99,	198.58,	52.52,	199.33,	198.18,	-1,	1,	-1
202.00,	203.30,	199.20,	199.58,	254500.00,	40.64,	-59.36,	-0.00160080,	10967250.00,	160.27,	180.26,	200.41,	199.93,	54.05,	200.80,	197.32,	1,	1,	-1
199.99,	202.38,	198.00,	200.94,	360250.00,	65.70,	-34.30,	-0.00253165,	11327500.00,	160.20,	180.79,	200.49,	201.12,	54.81,	201.33,	197.32,	1,	-1,	1
201.60,	203.80,	200.80,	202.71,	297750.00,	77.89,	-22.11,	0.01122418,	11625250.00,	160.10,	180.90,	200.07,	201.33,	51.85,	201.60,	197.89,	1,	1,	1
204.04,	209.38,	203.80,	208.41,	706250.00,	117.15,	17.15,	0.04450459,	12331500.00,	160.55,	181.13,	200.30,	201.52,	53.25,	201.00,	198.84,	1,	1,	1
208.40,	213.38,	208.40,	211.54,	401750.00,	112.35,	12.35,	0.05992584,	12733250.00,	162.33,	181.48,	201.90,	201.03,	53.44,	200.99,	200.13,	1,	1,	1
212.00,	214.76,	208.60,	212.82,	494500.00,	97.39,	-2.61,	0.05912213,	13227750.00,	164.72,	182.45,	204.56,	201.37,	52.79,	201.74,	201.51,	1,	1,	1
213.95,	216.98,	213.95,	216.26,	566000.00,	107.57,	7.57,	0.06684426,	13793750.00,	167.10,	183.74,	207.67,	202.32,	46.20,	202.50,	202.27,	1,	1,	1
217.20,	229.60,	216.49,	228.43,	1194000.00,	155.15,	55.15,	0.09606065,	14987750.00,	169.81,	185.22,	211.37,	203.32,	36.08,	203.73,	203.03,	1,	1,	1
230.40,	231.00,	223.80,	225.71,	710250.00,	88.35,	-11.65,	0.06698497,	14277500.00,	173.81,	188.02,	215.33,	205.24,	29.74,	206.15,	203.57,	-1,	1,	-1
221.82,	222.98,	215.00,	218.31,	635000.00,	62.22,	-37.78,	0.02579645,	13642500.00,	176.64,	190.64,	218.99,	207.78,	24.58,	209.00,	204.46,	-1,	-1,	-1
217.03,	222.80,	214.62,	219.20,	564750.00,	64.87,	-35.13,	0.01359475,	14207250.00,	177.74,	192.51,	222.06,	210.51,	6.67,	211.79,	205.62,	1,	-1,	1
219.40,	221.42,	214.26,	216.45,	698500.00,	56.68,	-43.32,	-0.05244495,	13508750.00,	178.33,	194.34,	224.17,	213.35,	6.48,	214.79,	206.78,	-1,	1,	-1
218.50,	223.80,	216.61,	221.90,	646500.00,	72.42,	-27.58,	-0.01688007,	14155250.00,	175.93,	195.71,	220.88,	216.06,	5.39,	216.97,	208.14,	1,	-1,	1
223.20,	225.16,	219.31,	220.65,	784000.00,	68.64,	-31.36,	0.01071870,	13371250.00,	175.17,	197.06,	218.68,	218.07,	7.02,	218.92,	210.02,	-1,	1,	-1
222.20,	223.19,	220.25,	221.93,	332250.00,	72.52,	-27.48,	0.01245438,	13703500.00,	175.64,	197.97,	219.20,	219.64,	28.97,	220.76,	212.14,	1,	-1,	-1
219.32,	221.58,	217.23,	217.95,	379000.00,	60.45,	-39.55,	0.00693001,	13324500.00,	176.19,	198.88,	219.69,	221.17,	34.63,	222.27,	214.40,	-1,	-1,	-1
220.20,	221.70,	217.60,	218.21,	294250.00,	57.65,	-42.35,	-0.01662911,	13618750.00,	176.49,	199.05,	220.98,	222.02,	33.21,	221.06,	216.57,	1,	1,	-1
221.94,	225.60,	220.00,	224.37,	441000.00,	75.63,	-24.37,	0.01685928,	14059750.00,	175.75,	198.03,	220.09,	220.43,	29.22,	219.47,	218.16,	1,	1,	1
225.60,	226.98,	223.60,	225.00,	325000.00,	73.45,	-26.55,	0.01383319,	14384750.00,	176.49,	197.90,	220.34,	219.44,	22.48,	219.61,	219.57,	1,	1,	-1
223.65,	225.18,	220.65,	221.42,	254750.00,	57.23,	-42.77,	0.01592108,	14130000.00,	177.11,	198.57,	220.41,	219.95,	13.80,	220.06,	220.93,	-1,	-1,	-1
222.52,	224.00,	217.05,	218.16,	383250.00,	24.69,	-75.31,	-0.00022914,	13746750.00,	177.80,	198.79,	221.88,	220.27,	14.23,	220.97,	221.83,	-1,	-1,	-1
219.43,	222.59,	217.40,	218.45,	410250.00,	25.03,	-74.97,	-0.02638499,	14157000.00,	177.79,	198.96,	223.03,	221.07,	21.22,	220.88,	220.88,	1,	-1,	-1
219.39,	222.70,	219.01,	221.25,	401750.00,	41.76,	-58.24,	-0.01666667,	14558750.00,	176.61,	198.61,	221.58,	220.80,	33.35,	220.74,	219.91,	1,	-1,	1
220.23,	221.94,	217.65,	218.26,	249000.00,	31.45,	-68.55,	-0.01427152,	14309750.00,	175.86,	198.67,	219.83,	220.83,	45.45,	220.52,	220.04,	-1,	1,	-1
215.05,	215.60,	199.32,	206.01,	559750.00,	-64.86,	-164.86,	-0.05569307,	13750000.00,	175.22,	198.31,	218.92,	220.50,	54.37,	220.87,	220.16,	-1,	-1,	-1
206.02,	213.96,	201.00,	205.98,	709500.00,	24.08,	-75.92,	-0.05708400,	13040500.00,	172.79,	197.11,	217.43,	220.45,	56.66,	220.83,	220.31,	-1,	-1,	-1
206.00,	214.60,	202.40,	209.35,	502000.00,	36.26,	-63.74,	-0.05378531,	13542500.00,	170.30,	195.89,	214.95,	220.13,	52.13,	219.42,	219.74,	1,	-1,	1
211.00,	212.19,	207.00,	210.28,	378250.00,	39.62,	-60.38,	-0.03656190,	13920750.00,	167.92,	194.39,	210.86,	218.46,	49.64,	217.39,	219.24,	1,	1,	-1
213.18,	215.80,	210.80,	211.73,	340750.00,	44.87,	-55.13,	0.02776564,	14261500.00,	166.32,	192.92,	207.33,	216.41,	40.05,	215.69,	218.54,	1,	1,	-1
213.00,	214.80,	206.65,	213.81,	327500.00,	52.39,	-47.61,	0.03801340,	14589000.00,	167.47,	191.95,	208.69,	214.87,	30.51,	214.61,	218.34,	1,	-1,	1
214.60,	214.60,	205.80,	207.39,	257750.00,	29.18,	-70.82,	-0.00936231,	14331250.00,	169.03,	191.51,	210.76,	213.90,	20.32,	213.53,	218.23,	-1,	1,	-1
208.94,	209.80,	201.84,	204.76,	337250.00,	19.67,	-80.33,	-0.02625071,	13994000.00,	168.64,	190.41,	211.04,	212.54,	10.86,	211.24,	216.99,	-1,	-1,	-1
203.71,	204.29,	200.58,	202.41,	215000.00,	11.17,	-88.83,	-0.04401833,	13779000.00,	167.54,	188.76,	210.40,	210.32,	18.71,	208.78,	215.26,	-1,	-1,	-1
203.20,	203.20,	200.70,	201.65,	240000.00,	9.01,	-90.99,	-0.05687292,	13539000.00,	165.67,	187.17,	208.41,	208.31,	33.91,	208.49,	213.72,	-1,	-1,	-1
201.17,	207.60,	201.17,	207.04,	355500.00,	31.28,	-68.72,	-0.00168764,	13894500.00,	163.24,	186.74,	204.75,	208.48,	52.27,	208.81,	212.52,	1,	-1,	1
208.40,	213.00,	208.00,	212.09,	322000.00,	54.62,	-45.38,	0.03579801,	14216500.00,	163.17,	186.84,	203.75,	208.77,	63.73,	208.77,	211.33,	1,	1,	1
213.60,	216.60,	211.50,	216.12,	337750.00,	71.86,	-28.14,	0.06773381,	14554250.00,	164.64,	187.12,	204.57,	208.58,	63.75,	208.58,	209.71,	1,	1,	1
218.00,	220.00,	214.40,	215.04,	231250.00,	69.50,	-30.50,	0.06640218,	14323000.00,	167.38,	187.70,	207.49,	208.40,	59.12,	208.20,	208.35,	-1,	1,	-1
215.79,	216.95,	214.22,	215.01,	140250.00,	75.87,	-24.13,	0.03849498,	14182750.00,	170.06,	188.03,	211.57,	207.99,	53.78,	207.14,	208.66,	-1,	-1,	-1
214.40,	215.00,	212.20,	213.41,	164750.00,	66.07,	-33.93,	0.00622377,	14018000.00,	171.65,	188.15,	214.29,	207.22,	48.94,	207.12,	209.31,	-1,	-1,	-1
211.46,	212.90,	208.40,	210.14,	292250.00,	49.23,	-50.77,	-0.02766981,	13725750.00,	171.92,	188.75,	215.19,	207.72,	47.74,	207.94,	209.51,	-1,	-1,	-1
208.24,	215.60,	207.24,	211.66,	422250.00,	57.05,	-42.95,	-0.01571801,	14148000.00,	170.72,	189.29,	213.98,	208.75,	46.32,	209.45,	209.42,	1,	-1,	1
209.99,	210.68,	205.03,	206.00,	230000.00,	27.91,	-72.09,	-0.04190503,	13918000.00,	170.04,	190.22,	213.03,	210.41,	46.53,	211.67,	209.12,	-1,	1,	-1
205.41,	207.08,	201.66,	204.15,	344000.00,	18.38,	-81.62,	-0.04339066,	13574000.00,	168.24,	190.65,	211.04,	212.19,	52.90,	212.96,	208.27,	-1,	-1,	-1
202.88,	203.00,	198.85,	200.24,	243750.00,	-1.75,	-101.75,	-0.04711145,	13330250.00,	166.39,	190.36,	208.83,	212.88,	59.83,	213.02,	208.15,	-1,	-1,	-1
205.03,	205.03,	197.70,	200.91,	748250.00,	9.74,	-90.26,	-0.05078900,	14078500.00,	164.41,	189.18,	206.80,	212.34,	67.53,	211.73,	208.43,	1,	1,	-1
203.00,	213.80,	203.00,	212.68,	759500.00,	67.17,	-32.83,	0.03242718,	14838000.00,	162.26,	187.66,	203.51,	210.79,	71.30,	210.18,	209.19,	1,	-1,	1
217.14,	220.80,	216.00,	218.75,	525000.00,	94.39,	-5.61,	0.07151604,	15363000.00,	163.60,	187.42,	203.56,	209.62,	69.15,	208.98,	210.58,	1,	1,	1
220.20,	220.58,	216.21,	218.50,	377750.00,	90.04,	-9.96,	0.09119057,	14985250.00,	166.52,	187.79,	205.74,	208.63,	65.83,	208.19,	211.56,	-1,	1,	-1
218.60,	218.80,	211.60,	213.18,	450750.00,	67.01,	-32.99,	0.06107212,	14534500.00,	170.17,	188.30,	210.61,	208.02,	60.81,	208.00,	211.80,	-1,	-1,	-1
213.60,	215.82,	212.08,	213.25,	471750.00,	67.32,	-32.68,	0.00268008,	15006250.00,	172.62,	188.61,	215.73,	207.99,	61.17,	207.36,	211.20,	1,	-1,	-1
214.20,	215.74,	211.44,	214.15,	299750.00,	71.21,	-28.79,	-0.02102857,	15306000.00,	172.74,	188.77,	216.70,	207.69,	62.24,	207.71,	210.57,	1,	1,	-1
215.36,	215.40,	210.11,	212.34,	214000.00,	63.38,	-36.62,	-0.02819222,	15092000.00,	171.82,	189.58,	215.23,	208.62,	54.26,	208.93,	209.90,	-1,	1,	-1
209.45,	211.80,	206.80,	207.58,	282250.00,	42.77,	-57.23,	-0.02626888,	14809750.00,	170.58,	190.40,	213.29,	210.01,	35.50,	211.27,	209.33,	-1,	-1,	-1
209.40,	212.69,	208.43,	211.87,	263500.00,	61.34,	-38.66,	-0.00647128,	15073250.00,	169.46,	191.13,	212.50,	212.16,	25.46,	213.97,	209.06,	1,	-1,	1
213.60,	213.60,	209.00,	212.51,	383750.00,	64.11,	-35.89,	-0.00765818,	15457000.00,	169.19,	192.23,	211.90,	214.48,	17.13,	214.91,	208.73,	1,	1,	-1
214.46,	217.40,	211.05,	212.58,	272000.00,	64.42,	-35.58,	0.00113026,	15729000.00,	168.86,	192.21,	210.90,	214.62,	14.01,	214.08,	209.18,	1,	1,	-1
213.30,	215.99,	209.73,	214.94,	543500.00,	74.63,	-25.37,	0.03545621,	16272500.00,	168.91,	191.60,	210.58,	213.53,	19.92,	212.77,	210.11,	1,	-1,	1
215.57,	221.00,	213.31,	219.87,	447250.00,	95.97,	-4.03,	0.03775900,	16719750.00,	170.38,	191.24,	212.64,	212.47,	10.30,	212.46,	211.86,	1,	1,	1
221.44,	224.68,	220.80,	221.61,	483000.00,	102.62,	2.62,	0.04282151,	17202750.00,	171.98,	191.91,	214.10,	212.60,	1.50,	212.63,	214.01,	1,	1,	1
221.20,	222.16,	218.20,	221.05,	216250.00,	83.26,	-16.74,	0.03984382,	16986500.00,	173.80,	192.75,	216.11,	212.90,	-0.47,	212.75,	214.75,	-1,	-1,	-1
221.20,	221.60,	216.67,	218.23,	325000.00,	63.93,	-36.07,	0.01530660,	16661500.00,	175.49,	193.44,	218.65,	213.16,	0.99,	213.19,	214.40,	-1,	0,	-1
216.98,	222.73,	216.60,	220.99,	345500.00,	79.36,	-20.64,	0.00509392,	17007000.00,	176.15,	194.02,	220.39,	213.81,	3.38,	214.73,	213.80,	1,	-1,	1
222.60,	224.16,	218.60,	220.66,	424000.00,	77.52,	-22.48,	-0.00428681,	16583000.00,	176.38,	195.37,	220.64,	215.64,	13.37,	216.10,	213.99,	-1,	1,	-1
220.60,	222.80,	218.51,	222.01,	457500.00,	85.07,	-14.93,	0.00434291,	17040500.00,	176.19,	196.24,	220.18,	216.83,	13.40,	217.37,	214.32,	1,	-1,	1
219.80,	223.40,	218.03,	219.18,	371500.00,	69.24,	-30.76,	0.00435321,	16669000.00,	176.38,	197.19,	220.08,	218.11,	10.67,	218.94,	214.60,	-1,	-1,	-1
216.48,	218.20,	211.00,	213.86,	445000.00,	39.49,	-60.51,	-0.03226390,	16224000.00,	176.57,	197.85,	220.86,	219.44,	14.71,	220.19,	215.09,	-1,	-1,	-1
210.05,	210.05,	201.20,	203.89,	574500.00,	-16.28,	-116.28,	-0.07599927,	15649500.00,	175.14,	197.75,	219.76,	220.22,	10.61,	220.23,	216.23,	-1,	-1,	-1
208.00,	213.00,	206.20,	209.38,	398500.00,	34.84,	-65.16,	-0.05688933,	16048000.00,	171.79,	196.15,	216.87,	219.60,	16.62,	219.09,	216.72,	1,	-1,	1
210.18,	210.18,	206.19,	207.68,	308500.00,	27.60,	-72.40,	-0.05246829,	15739500.00,	169.26,	194.93,	212.98,	218.54,	25.06,	218.00,	217.25,	-1,	1,	-1
208.00,	208.44,	206.22,	206.81,	254000.00,	23.89,	-76.11,	-0.03296549,	15485500.00,	166.96,	193.59,	209.17,	217.30,	29.68,	217.22,	217.77,	-1,	-1,	-1
206.00,	207.40,	202.81,	204.32,	268500.00,	13.29,	-86.71,	0.00210898,	15217000.00,	165.55,	192.45,	206.69,	216.35,	36.74,	215.79,	217.98,	-1,	-1,	-1
203.93,	204.99,	196.47,	198.08,	351000.00,	-13.29,	-113.29,	-0.05396886,	14866000.00,	165.64,	190.78,	207.62,	214.54,	33.18,	213.82,	217.37,	-1,	-1,	-1
197.96,	201.00,	186.65,	191.84,	1072500.00,	-16.41,	-116.41,	-0.07627119,	13793500.00,	163.38,	188.52,	205.34,	212.26,	28.06,	210.81,	216.10,	-1,	-1,	-1
192.38,	196.00,	188.50,	191.93,	402500.00,	14.08,	-85.92,	-0.07195010,	14196000.00,	160.21,	185.50,	202.09,	209.05,	22.75,	207.33,	214.51,	1,	-1,	-1
191.00,	195.35,	187.90,	194.36,	719250.00,	20.55,	-79.45,	-0.04874706,	14915250.00,	157.23,	182.78,	198.09,	205.86,	21.41,	204.40,	213.12,	1,	-1,	1
184.40,	188.00,	181.02,	186.16,	1200250.00,	-1.31,	-101.31,	-0.06017771,	13715000.00,	155.24,	180.83,	194.45,	203.34,	29.03,	203.42,	211.27,	-1,	-1,	1
191.60,	197.00,	187.24,	195.49,	906500.00,	33.54,	-66.46,	0.01902627,	14621500.00,	152.86,	179.06,	191.59,	202.19,	41.26,	201.19,	208.89,	1,	1,	1
193.00,	194.60,	185.02,	187.04,	538250.00,	14.20,	-85.80,	-0.02547804,	14083250.00,	153.59,	177.67,	191.90,	199.94,	67.02,	198.99,	206.25,	-1,	1,	-1
180.01,	186.00,	178.00,	183.94,	488250.00,	6.89,	-93.11,	-0.05361185,	13595000.00,	152.61,	175.60,	191.21,	197.46,	75.92,	196.15,	203.37,	-1,	-1,	1
183.80,	188.74,	181.20,	185.61,	895000.00,	18.93,	-81.07,	-0.00295445,	14490000.00,	150.53,	173.32,	188.70,	194.67,	75.74,	193.11,	200.85,	1,	1,	1
190.80,	191.40,	179.62,	182.55,	632750.00,	13.00,	-87.00,	-0.06619264,	13857250.00,	150.42,	171.45,	189.19,	192.02,	69.07,	190.98,	199.63,	-1,	1,	-1
184.00,	195.20,	184.00,	193.49,	565750.00,	44.26,	-55.74,	0.03448460,	14423000.00,	147.83,	169.89,	185.21,	190.18,	47.07,	189.92,	197.57,	1,	-1,	1
196.00,	196.00,	190.00,	193.80,	530750.00,	49.10,	-50.90,	0.05360444,	14953750.00,	149.12,	170.06,	185.48,	189.73,	38.91,	189.57,	195.66,	1,	1,	-1
194.05,	196.77,	189.81,	190.80,	436000.00,	42.05,	-57.95,	0.02796186,	14517750.00,	151.09,	170.24,	187.59,	189.30,	28.09,	188.61,	193.65,	-1,	-1,	-1
192.00,	193.61,	188.41,	192.20,	306500.00,	48.30,	-51.70,	0.05286223,	14824250.00,	152.13,	169.89,	189.27,	188.30,	21.92,	188.92,	191.66,	1,	-1,	1
185.20,	186.59,	183.80,	185.14,	581500.00,	26.45,	-73.55,	-0.04315468,	14242750.00,	154.06,	170.49,	192.82,	188.96,	19.91,	187.84,	190.42,	-1,	-1,	-1
195.00,	195.00,	182.40,	183.40,	574250.00,	23.48,	-76.52,	-0.05366357,	13668500.00,	152.39,	169.46,	191.36,	187.57,	17.98,	187.42,	189.86,	-1,	1,	-1
185.80,	185.80,	177.05,	180.95,	536000.00,	15.53,	-84.47,	-0.05162474,	13132500.00,	150.31,	169.09,	188.93,	187.64,	27.31,	187.98,	189.32,	-1,	-1,	-1
183.00,	186.20,	181.20,	185.35,	426250.00,	41.60,	-58.40,	-0.03563996,	13558750.00,	148.34,	168.79,	186.69,	188.19,	36.58,	188.36,	188.25,	1,	-1,	1
187.00,	191.20,	187.00,	189.93,	469500.00,	64.56,	-35.44,	0.02587231,	14028250.00,	146.97,	168.77,	183.77,	188.50,	43.33,	189.62,	188.33,	1,	1,	1
190.86,	194.39,	189.40,	193.93,	569500.00,	84.61,	-15.39,	0.05741549,	14597750.00,	147.93,	169.51,	184.05,	189.60,	45.25,	189.21,	187.37,	1,	1,	1
196.80,	206.80,	196.20,	205.51,	841000.00,	144.32,	44.32,	0.13572810,	15438750.00,	150.03,	169.55,	185.99,	188.76,	46.24,	188.22,	187.41,	1,	1,	1
205.40,	205.80,	199.80,	202.67,	886500.00,	86.12,	-13.88,	0.09344483,	14552250.00,	154.94,	170.72,	191.38,	188.29,	45.25,	188.25,	188.48,	-1,	1,	-1
202.40,	202.41,	194.50,	195.99,	666250.00,	63.66,	-36.34,	0.03190649,	13886000.00,	158.41,	171.91,	196.23,	188.55,	47.80,	188.01,	189.44,	-1,	-1,	-1
192.25,	194.20,	190.40,	192.30,	792750.00,	51.26,	-48.74,	-0.00840509,	13093250.00,	159.62,	172.29,	199.41,	188.49,	56.15,	188.81,	190.75,	-1,	-1,	1
190.00,	191.01,	185.82,	187.26,	1059000.00,	34.32,	-65.68,	-0.08880346,	12034250.00,	159.29,	173.00,	200.77,	189.80,	60.77,	190.38,	190.59,	-1,	-1,	-1
188.60,	193.60,	188.60,	190.53,	752250.00,	45.31,	-54.69,	-0.05990033,	12786500.00,	155.64,	173.39,	196.34,	191.41,	69.07,	192.66,	189.95,	1,	-1,	1
180.00,	184.00,	178.44,	179.89,	939500.00,	9.55,	-90.45,	-0.08214705,	11847000.00,	153.22,	174.35,	192.28,	193.72,	70.87,	194.82,	189.74,	-1,	-1,	-1
181.94,	184.40,	181.02,	183.12,	574000.00,	20.40,	-79.60,	-0.04773791,	12421000.00,	150.00,	173.80,	188.71,	194.91,	75.48,	195.65,	189.06,	1,	1,	1
185.00,	186.78,	183.60,	184.27,	404000.00,	24.27,	-75.73,	-0.01596710,	12825000.00,	148.16,	173.12,	186.02,	195.19,	77.85,	195.69,	189.39,	1,	1,	-1
185.40,	189.15,	183.01,	187.67,	609500.00,	35.70,	-64.30,	-0.01501076,	13434500.00,	147.56,	172.15,	185.01,	194.57,	77.02,	193.06,	190.23,	1,	1,	1
189.40,	194.38,	189.40,	193.76,	385000.00,	56.17,	-43.83,	0.07710267,	13819500.00,	146.99,	170.37,	182.86,	191.54,	73.70,	189.96,	191.69,	1,	1,	1
193.40,	197.96,	190.85,	197.38,	613500.00,	66.78,	-33.22,	0.07787243,	14433000.00,	149.76,	169.48,	185.94,	188.98,	65.29,	188.10,	192.96,	1,	1,	1
195.00,	196.80,	192.00,	194.89,	741000.00,	58.00,	-42.00,	0.05763282,	13692000.00,	152.62,	169.62,	189.15,	187.75,	57.73,	187.23,	193.72,	-1,	1,	-1
192.50,	193.20,	189.48,	191.29,	517500.00,	45.31,	-54.69,	0.01928918,	13174500.00,	154.74,	169.88,	192.52,	187.21,	50.00,	187.33,	193.82,	-1,	-1,	-1
192.58,	196.98,	190.60,	195.77,	707750.00,	61.11,	-38.89,	0.01037366,	13882250.00,	155.46,	170.28,	194.68,	187.61,	47.22,	186.85,	192.00,	1,	1,	1
197.00,	198.80,	194.07,	195.35,	563000.00,	61.81,	-38.19,	-0.01028473,	13319250.00,	155.87,	170.80,	195.13,	187.58,	40.61,	188.61,	190.21,	-1,	1,	-1
196.02,	198.40,	193.99,	195.40,	491750.00,	70.76,	-29.24,	0.00261686,	13811000.00,	155.46,	172.35,	194.12,	189.80,	37.50,	190.67,	189.20,	1,	-1,	-1
196.38,	198.60,	195.23,	196.17,	443000.00,	87.08,	-12.92,	0.02551100,	14254000.00,	155.56,	173.58,	194.03,	191.65,	35.25,	192.75,	188.76,	1,	1,	-1
193.00,	197.20,	191.20,	195.58,	545500.00,	84.18,	-15.82,	-0.00097053,	13708500.00,	156.54,	174.77,	195.63,	193.52,	33.24,	194.54,	189.12,	-1,	-1,	1
195.00,	201.39,	193.80,	199.48,	886500.00,	103.34,	3.34,	0.02114154,	14595000.00,	156.50,	175.56,	195.57,	194.90,	33.34,	195.16,	189.15,	1,	1,	1
200.20,	200.20,	196.12,	196.74,	700500.00,	79.74,	-20.26,	0.00685773,	13894500.00,	157.33,	176.13,	196.24,	195.33,	33.89,	194.99,	190.80,	-1,	1,	-1
197.36,	205.18,	194.98,	203.45,	1416250.00,	110.11,	10.11,	0.03711067,	15310750.00,	157.59,	176.07,	196.79,	195.03,	41.02,	194.97,	192.38,	1,	-1,	1
204.60,	207.20,	203.20,	204.31,	952250.00,	96.08,	-3.92,	0.04463647,	16263000.00,	159.05,	176.92,	198.07,	195.47,	53.51,	196.22,	194.14,	1,	1,	-1
206.29,	208.96,	202.40,	207.00,	1080000.00,	99.17,	-0.83,	0.03769801,	17343000.00,	160.80,	178.22,	200.24,	196.83,	70.04,	197.04,	195.64,	1,	1,	1
201.60,	205.00,	200.48,	201.75,	535500.00,	63.14,	-36.86,	0.02546508,	16807500.00,	162.30,	179.35,	201.75,	197.63,	83.14,	198.01,	196.45,	-1,	-1,	1
199.66,	204.00,	197.60,	202.74,	451750.00,	68.07,	-31.93,	-0.00348980,	17259250.00,	163.30,	179.99,	204.21,	198.52,	84.89,	198.93,	196.54,	1,	-1,	1
205.40,	206.80,	200.03,	200.83,	577500.00,	58.26,	-41.74,	-0.01703294,	16681750.00,	163.16,	180.72,	204.31,	199.55,	82.43,	199.94,	196.95,	-1,	1,	-1
203.00,	203.80,	200.20,	201.27,	579500.00,	60.52,	-39.48,	-0.02768116,	17261250.00,	162.46,	181.19,	203.71,	200.50,	74.01,	201.15,	197.96,	1,	-1,	-1
203.00,	203.98,	199.21,	199.64,	372000.00,	49.24,	-50.76,	-0.01045849,	16889250.00,	161.32,	181.76,	201.77,	201.67,	65.06,	201.84,	198.54,	-1,	0,	-1
198.00,	199.18,	197.20,	197.42,	462750.00,	35.02,	-64.98,	-0.02624051,	16426500.00,	160.90,	181.77,	201.44,	202.08,	66.25,	202.97,	199.12,	-1,	-1,	-1
196.42,	199.20,	195.02,	198.79,	514250.00,	42.74,	-57.26,	-0.01015784,	16940750.00,	159.83,	181.84,	200.21,	202.98,	69.39,	202.94,	199.71,	1,	-1,	1
201.00,	202.80,	199.45,	199.95,	778500.00,	49.27,	-50.73,	-0.00655835,	17719250.00,	159.42,	181.38,	199.62,	202.57,	69.17,	202.39,	200.31,	1,	1,	-1
197.00,	201.17,	195.05,	198.16,	686250.00,	39.19,	-60.81,	-0.00741334,	17033000.00,	159.16,	180.94,	198.87,	201.95,	75.60,	201.15,	201.11,	-1,	-1,	1
200.25,	203.60,	198.19,	199.18,	724750.00,	35.49,	-64.51,	0.00891500,	17757750.00,	158.86,	180.06,	198.46,	200.63,	74.99,	200.52,	201.39,	1,	1,	-1
198.96,	202.00,	198.80,	201.34,	685750.00,	45.49,	-54.51,	0.01282761,	18443500.00,	159.22,	179.80,	199.04,	200.25,	73.63,	199.89,	202.06,	1,	-1,	1
202.05,	207.96,	201.20,	206.85,	1357500.00,	84.91,	-15.09,	0.03450863,	19801000.00,	159.73,	179.66,	199.47,	199.71,	76.69,	199.60,	201.97,	1,	1,	1
209.00,	212.04,	208.00,	209.19,	1010500.00,	101.65,	1.65,	0.05566209,	20811500.00,	161.11,	180.26,	200.37,	199.73,	68.81,	199.55,	201.73,	1,	1,	1
209.40,	218.00,	209.00,	215.13,	1525750.00,	118.16,	18.16,	0.08007832,	22337250.00,	163.31,	181.05,	202.87,	199.86,	58.04,	199.94,	201.10,	1,	1,	1
216.20,	223.74,	214.00,	220.52,	1275000.00,	110.97,	10.97,	0.09526175,	23612250.00,	166.50,	182.60,	206.57,	200.69,	42.81,	201.32,	201.29,	1,	1,	1
221.57,	225.60,	221.01,	221.92,	621500.00,	93.66,	-6.34,	0.07285473,	24233750.00,	170.34,	184.91,	211.25,	202.45,	31.48,	203.11,	201.63,	1,	1,	1
223.36,	223.78,	220.60,	222.35,	510500.00,	89.37,	-10.63,	0.06290932,	24744250.00,	173.35,	187.22,	215.13,	204.42,	25.41,	205.05,	202.33,	1,	1,	-1
222.80,	223.60,	215.20,	218.27,	551250.00,	76.03,	-23.97,	0.01459583,	24193000.00,	175.98,	189.46,	219.16,	206.60,	20.24,	207.76,	203.13,	-1,	-1,	-1
211.06,	217.00,	211.06,	215.27,	727500.00,	66.22,	-33.78,	-0.02380736,	23465500.00,	176.61,	191.47,	220.99,	209.40,	21.73,	210.75,	204.14,	-1,	-1,	1
