open,high,low,clos,volm,sto,will,prate,bvol,sma1,sma2,wma1,wma2,std,ema1,ema2,ycc,yoo,yoc
194.04,	196.40,	192.60,	194.45,	6297500.00,	72.27,	-27.73,	0.06390545,	476076250.00,	191.39,	193.51,	189.60,	194.38,	36.22,	194.33,	192.46,	1,	-1,	1
195.03,	196.60,	188.10,	189.28,	7546250.00,	51.34,	-48.66,	-0.00431352,	468530000.00,	192.69,	192.75,	192.91,	193.63,	32.03,	192.71,	192.64,	-1,	1,	-1
191.22,	191.22,	179.02,	181.66,	14530000.00,	20.49,	-79.51,	-0.07321055,	454000000.00,	191.00,	190.87,	193.21,	191.90,	29.73,	190.56,	192.78,	-1,	-1,	-1
182.00,	184.00,	175.22,	181.38,	14656250.00,	23.62,	-76.38,	-0.06321661,	439343750.00,	188.08,	189.14,	190.56,	190.15,	28.86,	189.45,	193.00,	-1,	-1,	-1
180.80,	180.80,	171.40,	174.76,	17588750.00,	11.24,	-88.76,	-0.10125996,	421755000.00,	184.31,	187.43,	187.46,	189.35,	29.74,	188.54,	192.77,	-1,	-1,	-1
162.00,	171.00,	160.25,	165.32,	19262500.00,	12.35,	-87.65,	-0.12658495,	402492500.00,	178.48,	184.94,	182.13,	188.38,	42.77,	188.67,	191.49,	-1,	-1,	1
167.60,	170.40,	163.42,	169.44,	12276250.00,	22.39,	-77.61,	-0.06726852,	414768750.00,	174.51,	183.60,	177.21,	188.53,	58.47,	187.91,	189.51,	1,	1,	1
168.40,	171.00,	165.40,	166.55,	11703750.00,	15.36,	-84.64,	-0.08176205,	403065000.00,	171.49,	181.25,	173.82,	186.92,	70.24,	185.21,	187.33,	-1,	1,	-1
163.98,	164.80,	157.09,	161.80,	16391250.00,	11.64,	-88.36,	-0.07415885,	386673750.00,	167.57,	177.83,	169.22,	183.61,	77.39,	181.88,	185.75,	-1,	-1,	-1
167.80,	169.34,	163.60,	168.08,	12062500.00,	27.42,	-72.58,	0.01669489,	398736250.00,	166.24,	175.27,	166.38,	180.28,	79.90,	178.04,	184.50,	1,	1,	1
170.20,	172.39,	162.40,	165.38,	14686250.00,	20.68,	-79.32,	-0.02396128,	384050000.00,	166.25,	172.36,	166.69,	176.26,	75.32,	174.26,	184.13,	-1,	1,	-1
165.76,	173.94,	164.80,	172.71,	14483750.00,	38.97,	-61.03,	0.03698589,	398533750.00,	166.90,	170.71,	165.84,	172.88,	67.44,	171.81,	183.01,	1,	-1,	1
174.00,	175.00,	169.50,	171.31,	10175000.00,	35.48,	-64.52,	0.05877627,	388358750.00,	167.86,	169.67,	166.28,	170.70,	54.39,	169.24,	180.66,	-1,	1,	-1
173.00,	175.73,	170.64,	174.09,	8797500.00,	42.82,	-57.18,	0.03575678,	397156250.00,	170.31,	168.94,	169.12,	168.44,	43.89,	167.62,	178.25,	1,	-1,	1
173.03,	176.20,	172.60,	175.15,	6682500.00,	45.71,	-54.29,	0.05907607,	403838750.00,	171.73,	168.98,	170.33,	167.39,	38.33,	168.01,	175.47,	1,	1,	1
164.00,	168.80,	161.05,	164.25,	10845000.00,	18.12,	-81.88,	-0.04898385,	392993750.00,	171.50,	168.88,	172.37,	168.04,	35.03,	167.70,	172.73,	-1,	-1,	1
166.20,	168.40,	162.10,	163.24,	13545000.00,	18.02,	-81.98,	-0.04710758,	379448750.00,	169.61,	168.26,	171.34,	167.82,	34.88,	167.66,	170.81,	-1,	1,	-1
163.00,	165.20,	153.07,	160.48,	15082500.00,	23.96,	-76.04,	-0.07817795,	364366250.00,	167.44,	167.65,	170.05,	168.02,	42.23,	168.64,	168.76,	-1,	-1,	-1
161.60,	164.08,	158.52,	163.75,	9822500.00,	38.51,	-61.49,	-0.06508707,	374188750.00,	165.37,	167.84,	167.15,	169.12,	49.11,	168.93,	167.46,	1,	-1,	1
165.40,	166.76,	163.98,	164.65,	10288750.00,	50.06,	-49.94,	0.00243531,	384477500.00,	163.27,	167.50,	163.19,	169.02,	51.63,	169.54,	167.53,	1,	1,	-1
165.48,	172.84,	164.90,	172.34,	21820000.00,	83.31,	-16.69,	0.05574614,	406297500.00,	164.89,	168.20,	163.40,	169.53,	55.46,	169.24,	167.43,	1,	1,	1
173.60,	180.36,	173.40,	179.41,	16436250.00,	96.52,	-3.48,	0.11795862,	422733750.00,	168.13,	168.87,	165.03,	168.83,	59.79,	169.03,	167.81,	1,	1,	1
179.40,	183.16,	175.22,	177.98,	22888750.00,	82.78,	-17.22,	0.08690076,	399845000.00,	171.63,	169.53,	168.74,	168.51,	66.21,	168.23,	168.97,	-1,	1,	-1
178.60,	181.05,	174.13,	175.42,	16768750.00,	74.28,	-25.72,	0.06541148,	383076250.00,	173.96,	169.67,	172.15,	167.70,	73.01,	166.76,	169.44,	-1,	-1,	-1
174.00,	174.00,	170.00,	171.91,	16500000.00,	62.61,	-37.39,	-0.00249507,	366576250.00,	175.41,	169.34,	175.74,	166.65,	81.55,	167.03,	170.12,	-1,	-1,	-1
172.41,	173.58,	167.63,	171.24,	14415000.00,	60.39,	-39.61,	-0.04553815,	352161250.00,	175.19,	170.04,	176.69,	167.70,	88.23,	168.14,	169.88,	-1,	-1,	-1
169.60,	171.44,	169.20,	170.26,	9902500.00,	57.13,	-42.87,	-0.04337566,	342258750.00,	173.36,	170.74,	174.67,	169.07,	91.58,	170.10,	169.62,	-1,	-1,	1
162.20,	162.20,	157.64,	158.35,	18393750.00,	17.55,	-82.45,	-0.09730931,	323865000.00,	169.44,	170.53,	171.82,	170.89,	93.57,	171.47,	168.65,	-1,	-1,	-1
159.66,	161.36,	156.00,	159.62,	13795000.00,	21.77,	-78.23,	-0.07149090,	337660000.00,	166.28,	170.12,	168.77,	172.05,	94.72,	172.82,	167.35,	1,	-1,	-1
161.87,	165.48,	161.40,	163.55,	11667500.00,	34.83,	-65.17,	-0.04490773,	349327500.00,	164.60,	170.01,	166.34,	173.03,	93.54,	173.00,	167.51,	1,	1,	1
162.60,	167.60,	161.21,	166.27,	13118750.00,	43.87,	-56.13,	-0.02343475,	362446250.00,	163.61,	169.40,	163.80,	172.49,	85.08,	171.42,	168.18,	1,	1,	1
168.25,	170.98,	167.68,	170.03,	8976250.00,	56.36,	-43.64,	0.07376066,	371422500.00,	163.56,	168.46,	161.56,	170.50,	70.78,	169.56,	169.45,	1,	1,	1
168.00,	171.80,	166.00,	170.76,	19183750.00,	54.34,	-45.66,	0.06979075,	390606250.00,	166.05,	167.74,	164.13,	168.64,	55.55,	167.91,	170.53,	1,	-1,	1
171.30,	173.20,	169.24,	171.25,	12748750.00,	56.15,	-43.85,	0.04708040,	403355000.00,	168.37,	167.32,	167.05,	167.17,	39.04,	166.80,	171.55,	1,	1,	-1
169.98,	169.98,	167.26,	168.88,	7770000.00,	47.42,	-52.58,	0.01569736,	395585000.00,	169.44,	167.02,	169.01,	166.28,	22.76,	165.68,	171.54,	-1,	-1,	-1
170.00,	174.70,	168.87,	173.11,	13997500.00,	63.00,	-37.00,	0.01811445,	409582500.00,	170.81,	167.21,	170.52,	165.55,	12.38,	164.72,	170.42,	1,	1,	1
174.54,	178.10,	174.00,	177.20,	9733750.00,	78.06,	-21.94,	0.03771375,	419316250.00,	172.24,	167.90,	171.26,	165.12,	11.09,	166.25,	169.28,	1,	1,	1
178.20,	179.24,	175.70,	177.65,	10428750.00,	86.43,	-13.57,	0.03737226,	429745000.00,	173.62,	169.83,	172.21,	167.20,	9.24,	168.55,	168.40,	1,	1,	-1
178.33,	181.74,	178.22,	179.21,	11936250.00,	90.17,	-9.83,	0.06116769,	441681250.00,	175.21,	171.79,	173.53,	169.42,	9.67,	170.54,	168.01,	1,	1,	1
176.77,	180.98,	174.60,	179.19,	16621250.00,	90.09,	-9.91,	0.03512218,	425060000.00,	177.27,	173.36,	176.33,	171.20,	14.99,	172.18,	167.73,	-1,	-1,	1
180.76,	182.08,	179.00,	181.14,	12820000.00,	96.40,	-3.60,	0.02223476,	437880000.00,	178.88,	174.84,	178.25,	172.76,	22.47,	173.33,	167.62,	1,	1,	1
181.00,	183.14,	178.80,	181.73,	13737500.00,	94.80,	-5.20,	0.02296651,	451617500.00,	179.78,	176.01,	179.11,	173.85,	30.96,	174.40,	169.26,	1,	1,	1
181.03,	191.38,	180.50,	190.10,	28727500.00,	96.38,	-3.62,	0.06076670,	480345000.00,	182.27,	177.95,	180.65,	175.15,	42.66,	175.91,	171.45,	1,	1,	1
190.96,	193.95,	187.07,	192.61,	17570000.00,	95.91,	-4.09,	0.07489257,	497915000.00,	184.95,	180.08,	182.57,	176.76,	55.05,	178.32,	173.41,	1,	1,	1
194.00,	199.00,	192.11,	193.04,	17031250.00,	84.23,	-15.77,	0.06569504,	514946250.00,	187.72,	182.50,	185.41,	179.23,	66.08,	180.55,	175.18,	1,	1,	-1
188.20,	190.60,	183.00,	183.85,	14973750.00,	54.09,	-45.91,	0.01166566,	499972500.00,	188.27,	183.57,	187.79,	181.14,	73.43,	181.81,	176.35,	-1,	-1,	-1
179.33,	179.33,	168.78,	173.68,	25563750.00,	23.27,	-76.73,	-0.08637559,	474408750.00,	186.66,	183.22,	189.43,	182.23,	75.11,	182.59,	177.24,	-1,	-1,	-1
178.00,	178.00,	173.16,	173.68,	12832500.00,	20.23,	-79.77,	-0.09828150,	474408750.00,	183.37,	182.82,	187.19,	183.17,	73.66,	183.20,	178.17,	0,	-1,	-1
173.62,	175.00,	170.86,	171.51,	14098750.00,	13.39,	-86.61,	-0.11153129,	460310000.00,	179.15,	182.05,	182.70,	183.69,	71.13,	183.77,	179.51,	-1,	-1,	-1
173.00,	173.36,	168.25,	169.11,	13767500.00,	2.80,	-97.20,	-0.08017405,	446542500.00,	174.37,	181.05,	176.48,	184.03,	68.21,	183.96,	180.43,	-1,	-1,	-1
169.40,	172.27,	167.45,	168.15,	15127500.00,	2.22,	-97.78,	-0.03184017,	431415000.00,	171.23,	179.75,	172.27,	183.77,	66.73,	183.92,	180.75,	-1,	-1,	-1
168.00,	171.39,	165.20,	170.89,	19356250.00,	16.83,	-83.17,	-0.01606403,	450771250.00,	170.67,	178.66,	171.26,	183.21,	65.55,	182.22,	181.03,	1,	-1,	1
171.67,	172.63,	168.43,	168.90,	12590000.00,	10.95,	-89.05,	-0.01521777,	438181250.00,	169.71,	176.54,	169.94,	180.75,	65.80,	179.06,	181.07,	-1,	1,	-1
166.60,	172.39,	165.20,	170.45,	18568750.00,	15.53,	-84.47,	0.00792384,	456750000.00,	169.50,	174.33,	169.27,	177.43,	65.34,	175.04,	181.11,	1,	-1,	1
172.50,	175.66,	172.00,	175.14,	16620000.00,	29.41,	-70.59,	0.04157003,	473370000.00,	170.71,	172.54,	169.80,	173.70,	63.38,	172.20,	181.00,	1,	1,	1
175.00,	179.16,	175.00,	178.60,	19940000.00,	39.64,	-60.36,	0.04511674,	493310000.00,	172.80,	172.01,	171.35,	171.54,	61.29,	171.50,	180.83,	1,	1,	1
178.70,	186.37,	178.60,	185.24,	20773750.00,	59.29,	-40.71,	0.09674364,	514083750.00,	175.67,	173.17,	172.94,	171.45,	52.06,	171.50,	179.58,	1,	1,	1
186.78,	192.00,	186.78,	188.67,	18793750.00,	69.44,	-30.56,	0.10689352,	532877500.00,	179.62,	174.67,	176.52,	171.63,	41.50,	172.09,	177.68,	1,	1,	1
188.01,	192.00,	187.72,	191.39,	15455000.00,	77.49,	-22.51,	0.09278292,	548332500.00,	183.81,	176.65,	180.97,	172.57,	32.28,	173.55,	175.45,	1,	1,	1
192.99,	193.62,	187.75,	189.23,	11005000.00,	84.55,	-15.45,	0.05951848,	537327500.00,	186.63,	178.67,	184.80,	174.30,	23.82,	175.57,	174.18,	-1,	1,	-1
188.60,	190.07,	186.21,	186.91,	9711250.00,	76.39,	-23.61,	0.00901533,	527616250.00,	188.29,	180.54,	188.03,	176.56,	21.71,	177.43,	174.34,	-1,	-1,	-1
187.40,	188.20,	183.40,	184.43,	9623750.00,	67.66,	-32.34,	-0.02247310,	517992500.00,	188.13,	181.90,	188.99,	178.56,	25.90,	179.87,	174.71,	-1,	-1,	-1
184.53,	187.00,	181.61,	182.88,	9323750.00,	62.21,	-37.79,	-0.04446418,	508668750.00,	186.97,	183.29,	188.42,	181.17,	31.76,	182.56,	175.41,	-1,	-1,	-1
180.00,	184.48,	179.60,	183.62,	9870000.00,	64.81,	-35.19,	-0.02964646,	518538750.00,	185.41,	184.61,	186.43,	183.75,	36.77,	184.83,	176.62,	1,	-1,	1
184.40,	187.98,	184.40,	185.09,	8546250.00,	69.99,	-30.01,	-0.00973731,	527085000.00,	184.59,	185.61,	184.88,	185.65,	44.41,	186.68,	178.24,	1,	1,	1
186.00,	186.50,	184.02,	184.81,	8377500.00,	69.00,	-31.00,	0.00206040,	518707500.00,	184.17,	186.23,	183.97,	187.04,	53.52,	187.36,	179.71,	-1,	1,	-1
184.38,	184.76,	181.63,	182.74,	7665000.00,	61.72,	-38.28,	-0.00076553,	511042500.00,	183.83,	185.98,	183.77,	187.17,	63.54,	187.01,	181.56,	-1,	-1,	-1
184.28,	184.80,	181.70,	183.24,	14950000.00,	63.48,	-36.52,	-0.00206949,	525992500.00,	183.90,	185.43,	184.11,	186.58,	72.45,	185.85,	183.51,	1,	-1,	-1
185.00,	187.50,	184.20,	185.52,	10452500.00,	62.53,	-37.47,	0.00232319,	536445000.00,	184.28,	184.85,	184.33,	185.39,	81.11,	184.83,	185.08,	1,	1,	1
186.80,	187.80,	184.06,	186.20,	9758750.00,	60.15,	-39.85,	0.00752124,	546203750.00,	184.50,	184.54,	184.13,	184.54,	86.31,	184.21,	186.29,	1,	1,	-1
185.80,	189.80,	185.22,	187.40,	15712500.00,	58.59,	-41.41,	0.02550071,	561916250.00,	185.02,	184.59,	184.20,	184.12,	82.48,	184.14,	186.65,	1,	-1,	1
187.40,	187.68,	181.14,	181.78,	11377500.00,	15.55,	-84.45,	-0.00796769,	550538750.00,	184.83,	184.33,	184.90,	184.10,	78.36,	184.29,	186.26,	-1,	1,	-1
183.60,	184.34,	180.00,	181.10,	9086250.00,	10.70,	-89.30,	-0.02382492,	541452500.00,	184.40,	184.15,	185.28,	184.33,	75.27,	184.37,	185.33,	-1,	-1,	-1
179.18,	181.98,	177.00,	179.73,	9105000.00,	16.43,	-83.57,	-0.03474758,	532347500.00,	183.24,	183.76,	184.52,	184.36,	77.27,	184.07,	184.48,	-1,	-1,	1
182.00,	183.36,	178.60,	179.33,	6357500.00,	17.83,	-82.17,	-0.04306297,	525990000.00,	181.87,	183.19,	183.08,	184.01,	78.43,	183.66,	183.89,	-1,	1,	-1
178.80,	183.99,	178.40,	183.15,	9911250.00,	48.05,	-51.95,	0.00753658,	535901250.00,	181.02,	183.02,	180.95,	183.69,	82.16,	183.77,	183.72,	1,	-1,	1
183.80,	186.60,	180.90,	181.67,	14077500.00,	36.48,	-63.52,	0.00314743,	521823750.00,	181.00,	182.91,	180.69,	183.72,	87.72,	183.85,	183.77,	-1,	1,	-1
182.88,	183.65,	181.60,	182.12,	8995000.00,	40.00,	-60.00,	0.01329772,	530818750.00,	181.20,	182.80,	180.73,	183.64,	93.04,	183.46,	183.77,	1,	-1,	-1
183.80,	185.36,	181.21,	182.31,	15496250.00,	41.48,	-58.52,	0.01661741,	546315000.00,	181.72,	182.48,	181.39,	183.09,	89.58,	182.73,	183.55,	1,	1,	-1
183.80,	185.30,	183.58,	184.17,	9258750.00,	56.02,	-43.98,	0.00556921,	555573750.00,	182.68,	182.28,	182.51,	182.37,	84.87,	181.63,	183.35,	1,	0,	1
184.40,	190.78,	184.20,	189.90,	19673750.00,	93.61,	-6.39,	0.04530192,	575247500.00,	184.03,	182.53,	182.80,	181.49,	75.41,	181.61,	183.57,	1,	1,	1
190.80,	192.80,	190.04,	190.68,	12681250.00,	86.58,	-13.42,	0.04700198,	587928750.00,	185.84,	183.42,	184.19,	181.78,	63.54,	182.09,	183.82,	1,	1,	-1
189.90,	190.98,	188.26,	190.36,	10395000.00,	84.56,	-15.44,	0.04415556,	577533750.00,	187.48,	184.34,	185.98,	182.37,	54.64,	182.98,	183.75,	-1,	-1,	1
191.60,	193.60,	190.03,	191.07,	20462500.00,	84.76,	-15.24,	0.03746539,	597996250.00,	189.24,	185.48,	188.29,	183.42,	49.64,	184.26,	183.54,	1,	1,	-1
190.74,	191.40,	188.00,	190.62,	13341250.00,	82.05,	-17.95,	0.00379147,	584655000.00,	190.53,	186.61,	190.40,	184.74,	47.79,	185.03,	183.10,	-1,	-1,	-1
189.80,	190.30,	188.67,	189.36,	8480000.00,	74.46,	-25.54,	-0.00692259,	576175000.00,	190.42,	187.23,	190.58,	185.48,	49.91,	186.02,	183.35,	-1,	-1,	-1
189.39,	189.39,	187.48,	187.95,	8383750.00,	65.96,	-34.04,	-0.01266022,	567791250.00,	189.87,	187.85,	190.31,	186.61,	57.00,	187.15,	183.83,	-1,	-1,	-1
188.80,	189.53,	187.17,	188.47,	14198750.00,	69.10,	-30.90,	-0.01360758,	581990000.00,	189.49,	188.49,	190.02,	187.76,	61.45,	188.49,	184.60,	1,	-1,	-1
191.56,	193.78,	190.31,	192.98,	16931250.00,	94.80,	-5.20,	0.01238065,	598921250.00,	189.88,	189.56,	189.62,	189.08,	63.25,	189.93,	185.70,	1,	1,	1
191.60,	193.10,	190.80,	191.91,	6553750.00,	87.84,	-12.16,	0.01346641,	592367500.00,	190.13,	190.33,	189.46,	190.20,	58.24,	190.34,	186.37,	-1,	1,	1
192.40,	196.28,	192.00,	195.22,	18182500.00,	93.11,	-6.89,	0.03868050,	610550000.00,	191.31,	190.86,	190.11,	190.38,	51.91,	190.49,	187.36,	1,	1,	1
195.80,	199.60,	193.41,	198.45,	25247500.00,	93.75,	-6.25,	0.05295272,	635797500.00,	193.41,	191.64,	191.93,	190.55,	40.79,	190.84,	188.53,	1,	1,	1
199.70,	202.30,	194.80,	201.39,	47935000.00,	95.69,	-4.31,	0.04357965,	683732500.00,	195.99,	192.74,	194.43,	190.98,	27.12,	191.26,	189.91,	1,	1,	1
201.54,	201.80,	197.00,	198.09,	33110000.00,	77.51,	-22.49,	0.03220259,	650622500.00,	197.01,	193.44,	195.78,	191.42,	17.45,	191.69,	191.13,	-1,	1,	-1
198.56,	198.60,	194.49,	195.84,	20117500.00,	64.31,	-35.69,	0.00317590,	630505000.00,	197.80,	193.97,	197.74,	192.02,	15.66,	192.41,	191.59,	-1,	-1,	-1
196.40,	196.78,	193.48,	194.10,	12253750.00,	45.80,	-54.20,	-0.02191988,	618251250.00,	197.57,	194.44,	198.52,	192.95,	16.34,	193.58,	191.83,	-1,	-1,	-1
192.50,	194.78,	191.61,	192.37,	11641250.00,	34.37,	-65.63,	-0.04478872,	606610000.00,	196.36,	194.88,	197.83,	194.21,	14.37,	194.90,	192.08,	-1,	-1,	-1
193.36,	196.80,	193.20,	194.92,	14966250.00,	51.22,	-48.78,	-0.01600283,	621576250.00,	195.06,	195.53,	195.72,	195.49,	16.72,	195.67,	192.34,	1,	1,	1
198.00,	199.64,	194.40,	195.11,	26626250.00,	52.48,	-47.52,	-0.00372753,	648202500.00,	194.47,	195.74,	194.51,	195.99,	19.26,	196.57,	192.69,	1,	1,	-1
195.92,	196.89,	194.24,	195.50,	14165000.00,	55.06,	-44.94,	0.00721278,	662367500.00,	194.40,	196.10,	194.03,	196.75,	16.34,	197.07,	193.29,	1,	-1,	-1
195.60,	198.94,	195.04,	195.71,	23070000.00,	56.44,	-43.56,	0.01736237,	685437500.00,	194.72,	196.15,	194.24,	196.92,	11.15,	196.84,	194.22,	1,	-1,	1
196.00,	198.60,	193.73,	197.73,	21043750.00,	69.80,	-30.20,	0.01441617,	706481250.00,	195.79,	196.08,	195.38,	196.49,	13.20,	195.84,	195.29,	1,	1,	1
198.80,	201.36,	197.22,	199.12,	36485000.00,	73.48,	-26.52,	0.02055251,	742966250.00,	196.63,	195.85,	195.95,	195.48,	12.52,	195.19,	195.89,	1,	1,	1
200.28,	201.88,	197.05,	197.87,	30808750.00,	61.48,	-38.52,	0.01212276,	712157500.00,	197.19,	195.83,	196.64,	195.07,	13.41,	195.01,	196.58,	-1,	1,	-1
195.52,	197.20,	194.22,	194.82,	19171250.00,	30.03,	-69.97,	-0.00454754,	692986250.00,	197.05,	195.72,	197.16,	195.05,	19.46,	195.14,	196.84,	-1,	-1,	-1
194.00,	199.00,	193.65,	194.26,	22026250.00,	24.79,	-75.21,	-0.01754918,	670960000.00,	196.76,	195.74,	197.51,	195.35,	27.89,	195.74,	196.58,	-1,	-1,	1
192.00,	194.14,	190.81,	192.44,	20785000.00,	14.19,	-85.81,	-0.03354761,	650175000.00,	195.70,	195.75,	196.83,	195.96,	27.94,	195.96,	195.74,	-1,	-1,	1
193.60,	193.60,	188.05,	188.76,	21465000.00,	5.13,	-94.87,	-0.04604033,	628710000.00,	193.63,	195.13,	195.00,	196.00,	28.75,	195.89,	195.08,	-1,	1,	-1
186.20,	188.40,	180.71,	183.49,	24245000.00,	13.13,	-86.87,	-0.05815625,	604465000.00,	190.75,	193.97,	192.63,	195.80,	33.05,	195.50,	194.61,	-1,	-1,	-1
181.02,	188.76,	180.90,	185.17,	18607500.00,	21.07,	-78.93,	-0.04679296,	623072500.00,	188.82,	192.94,	190.63,	195.33,	29.70,	195.03,	194.41,	1,	-1,	1
187.20,	188.58,	181.50,	186.68,	26157500.00,	28.20,	-71.80,	-0.02993141,	649230000.00,	187.31,	192.03,	188.32,	194.66,	28.51,	194.08,	194.52,	1,	1,	-1
184.00,	184.05,	176.22,	177.33,	30778750.00,	4.33,	-95.67,	-0.06055308,	618451250.00,	184.29,	189.99,	185.60,	193.25,	29.49,	192.13,	194.07,	-1,	-1,	-1
177.60,	181.28,	176.07,	180.42,	13132500.00,	16.85,	-83.15,	-0.01673116,	631583750.00,	182.62,	188.12,	183.55,	191.26,	31.52,	190.06,	193.55,	1,	-1,	1
182.20,	183.83,	181.02,	182.74,	14843750.00,	25.84,	-74.16,	-0.01312308,	646427500.00,	182.47,	186.61,	183.21,	189.21,	34.33,	188.33,	192.96,	1,	1,	1
178.40,	180.00,	175.40,	177.11,	15658750.00,	6.46,	-93.54,	-0.05126420,	630768750.00,	180.86,	184.84,	181.77,	187.39,	39.79,	186.26,	192.10,	-1,	-1,	-1
177.60,	179.40,	174.21,	174.84,	20558750.00,	2.28,	-97.72,	-0.01404162,	610210000.00,	178.49,	182.90,	179.04,	185.33,	41.42,	184.05,	190.76,	-1,	-1,	-1
175.40,	179.96,	175.40,	178.24,	39223750.00,	14.56,	-85.44,	-0.01208292,	649433750.00,	178.67,	181.48,	179.49,	183.33,	48.83,	182.36,	189.06,	1,	-1,	1
180.88,	184.38,	177.00,	177.93,	47463750.00,	13.44,	-86.56,	-0.02632155,	601970000.00,	178.17,	180.40,	178.74,	181.81,	60.15,	181.58,	187.26,	-1,	1,	-1
162.23,	174.18,	162.23,	173.37,	21982500.00,	30.30,	-69.70,	-0.02111682,	579987500.00,	176.30,	179.38,	176.59,	181.07,	66.37,	180.39,	185.57,	-1,	-1,	1
174.94,	176.48,	173.62,	175.74,	14396250.00,	36.74,	-63.26,	0.00514756,	594383750.00,	176.02,	178.44,	176.23,	179.84,	74.55,	178.62,	183.84,	1,	1,	1
176.76,	177.80,	175.59,	176.40,	12143750.00,	44.41,	-55.59,	-0.01032316,	606527500.00,	176.34,	177.41,	176.73,	178.16,	83.48,	178.34,	182.16,	1,	1,	-1
165.00,	167.98,	163.60,	166.88,	27606250.00,	14.82,	-85.18,	-0.06210307,	578921250.00,	174.06,	176.37,	175.34,	177.98,	91.75,	177.49,	180.57,	-1,	-1,	1
164.00,	172.82,	161.00,	165.86,	33766250.00,	17.51,	-82.49,	-0.04331776,	545155000.00,	171.65,	174.91,	173.24,	176.98,	92.87,	175.75,	179.58,	-1,	-1,	1
173.48,	177.20,	172.01,	175.37,	26366250.00,	51.77,	-48.23,	-0.00210538,	571521250.00,	172.05,	174.17,	172.80,	175.42,	90.62,	175.06,	178.57,	1,	1,	1
176.80,	176.80,	164.80,	166.52,	20925000.00,	20.01,	-79.99,	-0.05600907,	550596250.00,	170.21,	173.12,	170.96,	174.70,	88.67,	174.63,	176.93,	-1,	1,	-1
166.60,	171.00,	163.12,	169.99,	23568750.00,	38.45,	-61.55,	0.01863615,	574165000.00,	168.92,	172.63,	168.47,	174.30,	82.70,	173.67,	176.47,	1,	-1,	1
173.40,	174.36,	165.00,	165.61,	22347500.00,	19.72,	-80.28,	-0.00150730,	551817500.00,	168.67,	171.37,	169.06,	173.05,	75.49,	172.20,	175.60,	-1,	1,	-1
166.76,	168.20,	165.10,	167.47,	17230000.00,	27.67,	-72.33,	-0.04504761,	569047500.00,	168.99,	170.32,	170.11,	171.66,	72.47,	171.43,	174.24,	1,	-1,	1
171.00,	177.00,	171.00,	176.38,	34522500.00,	65.78,	-34.22,	0.05921211,	603570000.00,	169.19,	170.62,	168.05,	171.16,	68.65,	170.64,	173.68,	1,	1,	1
176.00,	176.00,	171.50,	172.07,	21032500.00,	47.35,	-52.65,	0.01223601,	582537500.00,	170.30,	170.25,	169.31,	170.17,	71.70,	169.21,	173.39,	-1,	1,	-1
166.60,	180.28,	166.60,	171.89,	18497500.00,	46.58,	-53.42,	0.03792042,	564040000.00,	170.68,	169.80,	169.54,	168.97,	79.07,	169.40,	172.61,	-1,	-1,	1
173.02,	174.78,	171.67,	174.27,	20743750.00,	56.76,	-43.24,	0.04060429,	584783750.00,	172.42,	170.54,	171.81,	169.63,	83.92,	170.49,	171.75,	1,	1,	1
173.80,	179.60,	173.80,	177.25,	22993750.00,	84.28,	-15.72,	0.00493253,	607777500.00,	174.37,	171.68,	174.11,	170.69,	87.32,	170.01,	171.51,	1,	1,	1
179.01,	181.99,	178.47,	181.34,	23332500.00,	96.90,	-3.10,	0.05387342,	631110000.00,	175.36,	172.28,	173.77,	170.13,	93.20,	170.91,	171.11,	1,	1,	1
183.23,	184.00,	180.00,	181.29,	12670000.00,	88.22,	-11.78,	0.05468614,	618440000.00,	177.21,	173.76,	175.48,	171.45,	91.85,	171.78,	170.49,	-1,	1,	-1
182.96,	184.70,	180.61,	182.62,	23433750.00,	91.22,	-8.78,	0.04791416,	641873750.00,	179.35,	175.02,	177.97,	172.36,	90.62,	173.61,	171.19,	1,	-1,	-1
181.40,	184.68,	181.00,	184.26,	11273750.00,	98.14,	-1.86,	0.03954866,	653147500.00,	181.35,	176.88,	180.33,	174.41,	91.44,	175.78,	172.39,	1,	-1,	1
184.94,	185.75,	182.83,	183.46,	15462500.00,	89.88,	-10.12,	0.01169075,	637685000.00,	182.59,	178.48,	182.11,	176.41,	92.34,	176.45,	172.40,	-1,	1,	-1
182.00,	183.56,	180.61,	182.50,	11080000.00,	85.64,	-14.36,	0.00667439,	626605000.00,	182.83,	179.09,	182.61,	176.91,	91.06,	177.61,	173.44,	-1,	-1,	1
182.40,	183.60,	180.00,	180.88,	11096250.00,	78.48,	-21.52,	-0.00952798,	615508750.00,	182.74,	179.98,	183.09,	178.34,	90.98,	179.25,	174.29,	-1,	1,	-1
180.00,	182.40,	177.20,	177.73,	12765000.00,	61.35,	-38.65,	-0.03543905,	602743750.00,	181.77,	180.56,	182.81,	179.92,	87.43,	180.63,	175.73,	-1,	-1,	-1
178.60,	180.75,	177.60,	177.92,	17482500.00,	62.08,	-37.92,	-0.03019732,	620226250.00,	180.50,	180.93,	181.55,	181.13,	82.24,	181.58,	177.22,	1,	-1,	-1
178.40,	183.98,	178.40,	180.92,	37178750.00,	74.78,	-25.22,	-0.00865753,	657405000.00,	179.99,	181.29,	180.40,	181.86,	74.11,	181.85,	177.67,	1,	-1,	1
