1.000000000000000000e+00,9.566233391989997781e-01,9.554350633037886897e-01,5.960676694341195958e-01,5.279181624242660353e-01,9.870379722395175026e-01,5.459275741031035523e-01,0.000000000000000000e+00,6.098487842868784981e-01,6.933179181546988978e-01,9.040254990989035067e-01,6.017854300000000101e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.566233391989997781e-01,9.491289822128435860e-01,5.929065203043040189e-01,5.251420772915679214e-01,9.472768553991964824e-01,5.409379713536530687e-01,0.000000000000000000e+00,6.093353927913636170e-01,6.539066955349968069e-01,9.271005452245399958e-01,-4.654756000000000128e-04,-1.000000000000000000e+00,0.000000000000000000e+00
9.477297169550000788e-01,9.825765723179998856e-01,9.595030010629888029e-01,5.857852502865876776e-01,5.201845162914278120e-01,8.991253286485393348e-01,5.142248978446448682e-01,0.000000000000000000e+00,5.898756990822069390e-01,6.161269829151865274e-01,9.124803702396583338e-01,1.607134010000000127e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.825765723179998856e-01,9.459012089154760217e-01,5.772397262653280459e-01,5.129880340203408773e-01,9.476376279159088867e-01,5.489386747652194032e-01,0.000000000000000000e+00,6.202067340842645216e-01,6.595289224434691677e-01,9.671422116771469790e-01,6.036256499999999997e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.825765723179998856e-01,9.382903994935580805e-01,6.067322055094312994e-01,5.327839961066174190e-01,9.252306052767942379e-01,5.417060309154946296e-01,0.000000000000000000e+00,6.203264418635408006e-01,6.578363915338099055e-01,9.804954798739261568e-01,8.995211600000000557e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.999999999999998890e-01,9.577048232195510824e-01,5.954771250911869984e-01,5.242203742849990133e-01,9.553631369705986032e-01,5.477004666534694977e-01,0.000000000000000000e+00,6.247522350296734750e-01,6.617184708142171967e-01,9.967702976659044145e-01,-2.255653540000000096e-02,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.666666666669993635e-01,7.425930723612994555e-01,4.929308368360718062e-01,4.567302909059292038e-01,3.245228971710384380e-01,4.601480122475285484e-01,0.000000000000000000e+00,5.453855781310630313e-01,5.360099680134591260e-01,5.579535485567485020e-01,2.200577910000000095e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.298423492389999989e-01,4.766141164129991115e-01,7.356000802501019287e-01,5.723416820092402935e-01,5.086323000936898708e-01,9.049739880587188701e-01,5.168211755406022512e-01,0.000000000000000000e+00,5.898785328738838096e-01,5.966104451293674504e-01,7.224601610927547934e-01,7.010626499999999574e-03,1.000000000000000000e+00,0.000000000000000000e+00
5.508458725389999699e-01,3.268960739259989534e-01,7.373349175341769035e-01,5.413207350540174545e-01,4.875824794324583045e-01,9.603884443394016257e-01,5.269189814004011652e-01,0.000000000000000000e+00,5.949028849268671593e-01,6.185496265159605711e-01,7.617834147639919173e-01,6.532077899999999722e-03,1.000000000000000000e+00,1.000000000000000000e+00
6.611505642439999830e-01,5.472795953409992364e-01,9.420873473099701245e-01,5.435786987181713270e-01,4.887354855270924503e-01,9.176297573963232423e-01,5.349285598711368550e-01,0.000000000000000000e+00,5.960173929468695064e-01,6.513615963509827855e-01,7.974101526958223829e-01,1.061689979999999936e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.373321455939995106e-01,9.677478635447667177e-01,5.502136381005314769e-01,4.924974291083660805e-01,9.793048677101062749e-01,5.564527646173931252e-01,0.000000000000000000e+00,6.095085465156504512e-01,6.714537031290841451e-01,8.484899838288328944e-01,6.721931700000000239e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.870501880809996686e-01,9.489546010108770302e-01,6.566505714384964776e-01,5.627218521070994628e-01,9.059499551509861970e-01,5.427840893205724271e-01,0.000000000000000000e+00,6.114593717712319965e-01,6.917270832153992188e-01,8.766267974757125936e-01,-4.942508400000000107e-03,-1.000000000000000000e+00,0.000000000000000000e+00
4.184602204790000002e-01,8.061534068259996744e-01,8.721390595028524206e-01,5.604613193455378894e-01,4.990529745675709727e-01,6.951179918928238610e-01,5.062571846243679730e-01,0.000000000000000000e+00,5.807320163101605814e-01,6.323083457146106978e-01,7.714039816534669081e-01,6.185393099999999568e-03,1.000000000000000000e+00,0.000000000000000000e+00
5.710768905090000125e-01,6.631790369959993381e-01,7.979705003918694528e-01,5.580644040712821052e-01,4.971263949720795550e-01,7.644606225419064982e-01,5.105311232185987258e-01,0.000000000000000000e+00,5.853180784869969067e-01,5.998136029811750314e-01,8.135094521727471717e-01,8.233749099999999876e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.631790369959993381e-01,8.121479596562073411e-01,5.650119845763712512e-01,5.010977268400559348e-01,9.470178358068472857e-01,5.208991493613059909e-01,0.000000000000000000e+00,5.951867401532853208e-01,6.015335135883121964e-01,8.613879678754710056e-01,-5.681450799999999621e-03,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.236922968359991604e-01,7.643113838539199456e-01,5.047764615972487601e-01,4.631506035713853775e-01,5.565496666753653177e-01,4.928901954362814308e-01,0.000000000000000000e+00,5.688355646572729185e-01,5.657029139225543402e-01,7.257718602886485959e-01,1.598037799999999908e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.121026845580000014e-01,3.707008948529990078e-01,7.220710180668548084e-01,4.858790426234063653e-01,4.513677264448676674e-01,6.421028524585246089e-01,4.948081319335844164e-01,0.000000000000000000e+00,5.569526388408458928e-01,5.574344066191144753e-01,7.418864806392104772e-01,4.795740399999999862e-03,1.000000000000000000e+00,0.000000000000000000e+00
4.537852292499999773e-01,1.886293046029986764e-01,7.037723574574553664e-01,5.222496265675478089e-01,4.739089441163517047e-01,8.940120612134039302e-01,5.012041351768523612e-01,0.000000000000000000e+00,5.590435353090725812e-01,5.849059043024261717e-01,7.904289785359605025e-01,2.139935930000000028e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.219626379359991741e-01,8.442858662818853999e-01,5.798450689547365311e-01,5.090762202681085036e-01,9.635754886835663502e-01,5.559905215643157206e-01,0.000000000000000000e+00,6.046504503330627500e-01,7.979235859951299137e-01,9.126343739417336343e-01,-1.807680799999999933e-03,-1.000000000000000000e+00,1.000000000000000000e+00
8.026199445560000534e-01,7.521350579349995735e-01,9.371708730462907644e-01,5.421891826171535422e-01,4.855622375185436046e-01,9.111630769686455134e-01,5.347264521483450217e-01,0.000000000000000000e+00,5.856698284833670165e-01,7.099899615001534769e-01,8.664052781297275629e-01,7.669392199999999771e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.342066481849997661e-01,9.193897021859508412e-01,5.929759961093549192e-01,5.169476617307185995e-01,8.425053004308646898e-01,5.381981078150355202e-01,0.000000000000000000e+00,5.951324437566354320e-01,6.964471467686661477e-01,9.039805640119238372e-01,7.700878799999999816e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.342066481849997661e-01,9.161615335616081213e-01,6.167714593392850109e-01,5.313813053755576110e-01,9.542244447932193285e-01,5.374412503336083446e-01,0.000000000000000000e+00,6.043944666743450433e-01,6.482760449202857878e-01,9.341472335887472944e-01,-1.815539089999999856e-02,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.666666666669993635e-01,6.874270975218608193e-01,5.280855941918226604e-01,4.769433420325566164e-01,2.485874809989678802e-01,4.600005184275253178e-01,0.000000000000000000e+00,5.421083770190397999e-01,5.454995453147700735e-01,5.626641482376841807e-01,-4.005194899999999988e-03,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.333333333329988601e-01,4.351644450543469822e-01,4.322437211241185184e-01,4.190196108451147983e-01,1.117754628365364988e-01,4.519840101111620712e-01,0.000000000000000000e+00,5.245823733071555139e-01,4.625755008339828556e-01,5.058296584253787476e-01,-9.848084199999999205e-03,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,4.736951571734012020e-17,1.340488966183734920e-01,4.016743669017264207e-01,4.007274237302265174e-01,8.198230489175839519e-02,4.288448590681257500e-01,0.000000000000000000e+00,4.955743380570143408e-01,3.799204677644579808e-01,3.828544886694862925e-01,-2.727791800000000169e-02,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.736951571734012020e-17,5.192584398668505935e-02,2.693576961823044291e-01,3.226032713536976515e-01,1.070143514222676728e-02,3.682529558239684420e-01,0.000000000000000000e+00,4.234849627063610455e-01,1.992477206894248398e-01,1.959960994431567960e-01,1.785579040000000173e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.146755798049999941e-01,1.048918599349985548e-01,1.108407063635929723e-01,3.051029978809879362e-01,3.445164231209469907e-01,2.824342876595140606e-01,4.602617862868521037e-01,0.000000000000000000e+00,4.734430630416830432e-01,2.539829448942374501e-01,4.146231248931293023e-01,1.804483300000000057e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.914500458840000086e-01,2.353752085629987612e-01,2.297139573481825625e-01,3.825685205127313804e-01,3.891673001237941909e-01,4.263227395017853416e-01,4.825555660061984220e-01,0.000000000000000000e+00,4.800913736321388292e-01,3.206377101499129356e-01,4.348877911857740308e-01,-8.439798000000000092e-03,-1.000000000000000000e+00,1.000000000000000000e+00
2.844290604029999781e-01,3.301848953639988649e-01,3.184877822949112036e-01,3.663111821308229210e-01,3.791890855269722804e-01,2.678527893019715389e-01,4.713537724853589239e-01,0.000000000000000000e+00,4.661917108446380631e-01,2.761191824786610738e-01,3.586552088999769849e-01,3.670583800000000105e-03,1.000000000000000000e+00,-1.000000000000000000e+00
6.974883080920000200e-01,4.577891381259991399e-01,3.838665545428484593e-01,4.174453746482786887e-01,4.096504427498014467e-01,4.718171358904509338e-01,4.938097635297058474e-01,0.000000000000000000e+00,4.848690641529502798e-01,3.273869898592067784e-01,4.127485167928266474e-01,9.329489583489119394e-06,1.000000000000000000e+00,0.000000000000000000e+00
3.984456835449999845e-01,4.601210173469991727e-01,3.655222082865370314e-01,5.203737798311737217e-01,4.730925349634839683e-01,3.731846271840618678e-01,4.833778214880979363e-01,0.000000000000000000e+00,4.955597901364656721e-01,3.522086504781926086e-01,4.129075089709515756e-01,-1.474978539999999977e-02,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.653113305459989579e-01,2.910720406122671022e-01,3.999374717754541342e-01,3.986146317456851218e-01,5.219280792404779046e-02,4.431464196731580429e-01,0.000000000000000000e+00,4.707749860646091022e-01,2.703040579761345485e-01,2.601259985212300285e-01,-1.097465130000000073e-02,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.328152278479985959e-01,1.498388910878605540e-01,3.529370896585263817e-01,3.699067876156870716e-01,6.270672892020223710e-02,4.257629248392134080e-01,0.000000000000000000e+00,4.546707632904984919e-01,2.252271022013152546e-01,1.880385882722448165e-01,-3.733914999999999977e-04,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.368475785866996149e-17,9.148371226108567567e-02,3.831590648556639778e-01,3.879813408045892920e-01,2.041470390579536165e-01,4.403286630650913303e-01,0.000000000000000000e+00,4.673805976857892119e-01,1.454048538092692078e-01,1.857322789242145111e-01,2.166479899999999847e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.932068321410000511e-01,2.977356107139988439e-01,3.412037124776168273e-01,4.481189425782470814e-01,4.281388707620611966e-01,7.755573385734813030e-01,5.204562982713238917e-01,0.000000000000000000e+00,5.331844694559761955e-01,4.347432352541601430e-01,5.425412915592677798e-01,4.874802000000000128e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.310689440469993139e-01,5.805790595053226255e-01,4.661479139889533330e-01,4.392322403072757009e-01,7.561058775710480795e-01,5.380619729532822859e-01,0.000000000000000000e+00,5.429148550536759821e-01,5.505536329796361095e-01,5.964532188587170491e-01,1.305146889999999997e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.644022773799999504e-01,8.484020920994296278e-01,5.696668635147809079e-01,5.038822015759708561e-01,9.799506675269560318e-01,5.648174851406411179e-01,0.000000000000000000e+00,5.774875929979259581e-01,6.432267240899128824e-01,7.160102441796358796e-01,6.335758399999999631e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.999999999999998890e-01,8.923278592437171586e-01,6.338277694792788797e-01,5.451142880912572819e-01,9.027972148615936998e-01,5.548245972439298512e-01,0.000000000000000000e+00,5.916045767360524898e-01,7.039823041012210902e-01,7.626801922434969239e-01,-1.526382249999999954e-02,-1.000000000000000000e+00,1.000000000000000000e+00
1.814714714200000301e-01,7.271571571399995104e-01,7.759927768463393827e-01,5.772397262653280459e-01,5.094083594897138578e-01,4.191177620672317250e-01,4.777758966047778166e-01,0.000000000000000000e+00,5.447797344319682544e-01,5.451848390264557587e-01,5.216770769769022431e-01,-1.163460640000000060e-02,-1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.938238238069990405e-01,4.522895458954152015e-01,4.551707367909125224e-01,4.324455334466161260e-01,4.227873286754635362e-02,4.382547470178588256e-01,0.000000000000000000e+00,5.135159670231925766e-01,4.567384255661035009e-01,3.971738095986612760e-01,-1.144248670000000065e-02,-1.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,6.049049047299848159e-02,1.568638600802720051e-01,3.948310001042136808e-01,3.953520091667196978e-01,4.703691381998043042e-02,4.111573439408311437e-01,0.000000000000000000e+00,4.863596357192356834e-01,3.330496200682437902e-01,3.035509476529211770e-01,3.385929399999999898e-03,1.000000000000000000e+00,0.000000000000000000e+00
