'c','gamma','dist_plus_actual','dist_minus_act','pred_plus_train','pred_minus_train','pred_plus_test','pred_minus_test','pred_tain_accuracy_tot','pred_train_acc_plus','pred_train_acc_minus','pre_test_acc_tot','pred_test_acc_plus','pred_test_acc_minus','ret_pt_tot_train','ret_pt_tot_plus','ret_pt_train_minus','ret_pt_cor_train','ret_pt_inc_train','rt_pt_tot_test','rt_pt_plus_test','rt_pt_minus_test','rt_pt_cor_test','ret_pt_inc_test'
470,0.0029178426,52.6473526474,47.3526473526,73.8170347003,26.1829652997,100,0,58.4647739222,57.6923076923,60.6425702811,48,48,nan,0.2856346259,0.2657883714,0.341586717,1.3576089662,-1.2232710278,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,0.001716378,52.6473526474,47.3526473526,74.1324921136,25.8675078864,100,0,57.9390115668,57.304964539,59.756097561,48,48,nan,0.271903627,0.2553962365,0.3192113926,1.3580789388,-1.2243028649,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,0.0010096341,52.6473526474,47.3526473526,79.3901156677,20.6098843323,100,0,56.8874868559,56.1589403974,59.693877551,48,48,nan,0.2154226538,0.2029107867,0.2636188765,1.3335393576,-1.2599459725,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,0.0005939024,52.6473526474,47.3526473526,80.2313354364,19.7686645636,100,0,56.6771819138,55.9633027523,59.5744680851,48,48,nan,0.1806646814,0.1791221862,0.1869249144,1.3078244464,-1.293944817,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,0.0003493544,52.6473526474,47.3526473526,82.229232387,17.770767613,100,0,56.1514195584,55.4987212276,59.1715976331,48,48,nan,0.1612624485,0.1629724633,0.1533498354,1.3027932863,-1.30055402,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,0.0002055026,52.6473526474,47.3526473526,86.7507886435,13.2492113565,100,0,55.4153522608,54.7878787879,59.5238095238,48,48,nan,0.1579714975,0.1525813565,0.1932640871,1.3171285914,-1.2827732867,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,0.0001208839,52.6473526474,47.3526473526,99.7896950578,0.2103049422,100,0,53.101997897,53.0031612223,100,48,48,nan,0.1135022884,0.1103630245,1.6030830337,1.332636948,-1.2669080324,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,7.1108155782494E-05,52.6473526474,47.3526473526,100,0,100,0,52.8916929548,52.8916929548,nan,48,48,nan,0.1067595627,0.1067595627,0,1.3315616157,-1.2684088137,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
470,4.18283269308788E-05,52.6473526474,47.3526473526,100,0,100,0,52.8916929548,52.8916929548,nan,48,48,nan,0.1067595627,0.1067595627,0,1.3315616157,-1.2684088137,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,40642.3140664757,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,23907.2435685151,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,14063.0844520677,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,8272.4026188634,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,4866.1191875667,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,2862.4230515098,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,1683.778265594,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
475,990.4578032906,52.6473526474,47.3526473526,52.8916929548,47.1083070452,100,0,100,100,100,48,48,nan,1.3018113998,1.3315616157,1.2684088137,1.3018113998,0,0.2305092003,0.2305092003,0,1.2940270382,-0.7511995731
