1.000000000000000056e-01,5.882352941176470784e-01,5.553705245628643183e+01,4.446294754371356817e+01,9.190809190809190454e+01,8.091908091908091905e+00,9.000000000000000000e+01,1.000000000000000000e+01,5.844155844155844193e+01,5.739130434782608603e+01,7.037037037037036669e+01,5.649999999999999289e+01,5.777777777777777146e+01,4.500000000000000000e+01,5.810330163653055768e-01,5.008235243303116313e-01,1.492054407380059455e+00,2.556864805634643911e+00,-2.197480437294706768e+00,3.061459480977436476e-01,3.540420591815688356e-01,-1.249190516566817122e-01,1.851329926949136340e+00,-1.700817150870157057e+00
1.000000000000000056e-01,3.460207612456747683e-01,5.553705245628643183e+01,4.446294754371356817e+01,9.940059940059940402e+01,5.994005994005994209e-01,1.000000000000000000e+02,0.000000000000000000e+00,5.574425574425574581e+01,5.547738693467336901e+01,1.000000000000000000e+02,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.781796365833642315e-01,3.610346992995220328e-01,3.221381736153863251e+00,2.498634040708610726e+00,-2.292731328432187965e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,2.035416242621616301e-01,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,1.197303672130362734e-01,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,7.042962777237427030e-02,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,4.142919280727898335e-02,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,2.437011341604646344e-02,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,1.433536083296850679e-02,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,8.432565195863828134e-03,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,4.960332468155193020e-03,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
1.000000000000000056e-01,2.917842628326584257e-03,5.553705245628643183e+01,4.446294754371356817e+01,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.514485514485514273e+01,5.514485514485514273e+01,nan,5.749999999999999289e+01,5.749999999999999289e+01,nan,3.395616737123888784e-01,3.395616737123888784e-01,0.000000000000000000e+00,2.490778087497249160e+00,-2.305140910718001201e+00,3.311297584290801010e-01,3.311297584290801010e-01,0.000000000000000000e+00,1.840857937203357109e+00,-1.711443659912588400e+00
